,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
16546,2022-11-26 09:00:00,4,0.07296203941487778,0.05961304754632567,0.1626530731821644,0.000716974368166338,0.053300926972643006,0.05713589076723017,0.06208384643047852,0.0327705065441103
288,2021-01-12 23:00:00,5,0.15702281465926987,0.11346160050761966,0.32126325657702,0.0,0.09444946868641195,0.11808006687720601,0.12010287370726765,0.04765710860225797
6287,2021-09-20 22:00:00,4,0.03329886777996907,0.0005915059742103396,0.17870744712017345,0.05368345581645456,0.028035270178611803,0.03269552294259706,0.03230060045988034,0.024877610150864225
6577,2021-10-03 00:00:00,1,0.009324321448333592,0.0,0.0018749633796214908,0.3333482702993368,0.0,0.0017183726546535388,0.0012750237023636977,0.0
13052,2022-07-01 19:00:00,2,0.025603531448191715,0.0064850564081606315,0.23694849709966603,0.06488618031905359,0.028035270178611803,0.01447845067806056,0.016608001046173295,0.02997302427814967
15010,2022-09-23 09:00:00,5,0.2825220626835601,0.33845971844315625,0.28915450870100196,0.0054669295572683275,0.13079357901876554,0.2574191900427271,0.27041400128592136,0.14956539114796683
12397,2022-06-04 12:00:00,3,0.006068124742838497,0.000892636288353785,0.015058299642585106,0.5576716257393798,0.011191498982591001,0.009184005201560467,0.009470047840632934,0.020481566590068938
12353,2022-06-02 16:00:00,2,0.005032384614293214,0.0008603723261241302,0.021034745415128613,0.5256318336619465,0.009043635541487679,0.006176853055916775,0.0060263940804027765,0.024877610150864225
14314,2022-08-25 09:00:00,4,0.04809806898313021,0.04374993278341202,0.22288627175250483,0.07850869331421402,0.05465747230386616,0.039928942968604865,0.04341619171125617,0.09131781396742931
4484,2021-07-07 19:00:00,2,0.01879584568890907,0.0039039394297882405,0.19077752387648678,0.05771643663739022,0.022326475243047705,0.011912502322125207,0.01394897725662849,0.024577879908082724
11025,2022-04-08 08:00:00,4,0.0682258339126857,0.041340890270264455,0.26905724497568406,0.0072145545796737775,0.04323988243273796,0.04266905071521456,0.04495275873718166,0.03466879808172645
15869,2022-10-29 04:00:00,4,0.009324321448333592,5.3773270382758136e-05,0.06826038553934494,0.12981717153611758,0.007178385711055845,0.02985091956158276,0.059130586401926706,0.010690378659206716
8309,2021-12-14 04:00:00,5,0.17359820377122914,0.1461557489003366,0.23091345872150934,0.0,0.11734117115080261,0.13787618428385656,0.13927181979665007,0.06853831551603558
8950,2022-01-09 21:00:00,5,0.10729664732339213,0.053848552961294,0.3614577840276557,0.0,0.07828397015600272,0.07607282184655396,0.08006494992535118,0.0388650214806674
1232,2021-02-22 07:00:00,4,0.0705934932818774,0.03461923147241969,0.28915450870100196,0.00013443269403118837,0.07150124349988696,0.055522013746981236,0.07253468173446814,0.09641322809471477
1280,2021-02-24 07:00:00,4,0.054610462394120415,0.027402858587053547,0.1967539696490303,0.00031367628607277293,0.05200090436355415,0.0406371911573472,0.04701241241023071,0.03127185533020282
7181,2021-10-28 04:00:00,1,0.017907308352605667,0.0007958444016648204,0.09638483623366732,0.05928481806775408,0.010230612706307936,0.010043191528887236,0.011529701513681986,0.008292536716954742
8289,2021-12-13 08:00:00,4,0.06704200422808984,0.050482346235333334,0.15058299642585107,0.0,0.06409676690029392,0.04472413152517184,0.048363719581966585,0.03466879808172645
11262,2022-04-18 05:00:00,5,0.12623969580454308,0.08749986556682404,0.2770844319446886,0.0,0.07828397015600272,0.09986299461266952,0.10374551834617439,0.13817564192226997
2675,2021-04-23 10:00:00,2,0.015835828095515102,0.00594732370433305,0.07230327532665377,0.3365298440580749,0.03346145150350441,0.02200213635519227,0.02404019049072066,0.06923768608252573
1112,2021-02-17 07:00:00,2,0.022051155630595485,6.452792445930976e-05,0.15058299642585107,0.1843072235167593,0.02639611123671716,0.013224503065205276,0.018711245273149307,0.018283544809671294
