dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour,weekday
2022-02-17 22:00:00,2,0.04835737968162826,0.0010009055812401698,0.15867982147051915,0.11002535259802597,0.06946526736631685,0.02549506449464059,0.03298274277545185,0.03583902809415339,2022,2,17,22,Thursday
2022-02-17 23:00:00,2,0.04540236622260364,7.943695089207697e-05,0.1492835330044632,0.11179757304255793,0.05867066466766617,0.024889481014957915,0.031399979577249056,0.029460895975702357,2022,2,17,23,Thursday
2022-02-18 00:00:00,1,0.04097426970690955,1.5887390178415394e-05,0.1291598152063268,0.1232431634134935,0.047376311844077965,0.02298189305395749,0.028489737567650362,0.024145785876993172,2022,2,18,0,Friday
2022-02-18 01:00:00,1,0.038021468084306356,1.5887390178415394e-05,0.1117375303421815,0.13555024983385436,0.039680159920039974,0.020196209047417188,0.02295006637394057,0.01883067577828398,2022,2,18,1,Friday
2022-02-18 02:00:00,1,0.03506645462528174,0.0,0.10234124187612559,0.13909469072291827,0.03608195902048976,0.018076666868527828,0.01942714183600531,0.016249050873196662,2022,2,18,2,Friday
2022-02-18 03:00:00,1,0.033591159732190845,0.0,0.09560723514211886,0.13909469072291827,0.0336831584207896,0.01671410403924181,0.01771673644439906,0.01457858769931663,2022,2,18,3,Friday
2022-02-18 04:00:00,1,0.029899604744831484,0.0,0.07818495027797354,0.14613434415536466,0.02888555722138931,0.013867861684733241,0.0141938119064638,0.010933940774487472,2022,2,18,4,Friday
2022-02-18 05:00:00,1,0.02325524813486894,0.0,0.0506616553128181,0.1619612572919487,0.024187906046976508,0.01011324411070066,0.009598692943939549,0.006378132118451026,2022,2,18,5,Friday
2022-02-18 06:00:00,1,0.02030244651226574,0.0,0.03860308511471302,0.1690009107243951,0.020889555222388806,0.008569006237509842,0.007811702236291229,0.00516324981017464,2022,2,18,6,Friday
2022-02-18 07:00:00,1,0.018824939782753423,0.0,0.03089029833215879,0.1707731311689271,0.018190904547726136,0.007812026887906499,0.007045849075870521,0.004707668944570995,2022,2,18,7,Friday
2022-02-18 08:00:00,1,0.017349644889662535,0.0,0.02885443583118001,0.17254535161345905,0.017891054472763616,0.006873372494398354,0.006228939038088432,0.004859529233105544,2022,2,18,8,Friday
2022-02-18 09:00:00,1,0.015872138160150227,0.0,0.027170934147678336,0.17429295788515028,0.017291354322838584,0.005510809665112336,0.0050546308587766774,0.004859529233105544,2022,2,18,9,Friday
2022-02-18 10:00:00,1,0.01513338479539407,0.0,0.02650536371466604,0.17606517832968224,0.017591204397801097,0.0036637800520801797,0.003573981415296641,0.00516324981017464,2022,2,18,10,Friday
2022-02-18 11:00:00,1,0.016610891524906385,0.0,0.03222143919818338,0.1707731311689271,0.022688655672163917,0.0029068007024768364,0.0030889410803635253,0.005466970387243737,2022,2,18,11,Friday
2022-02-18 12:00:00,1,0.02030244651226574,0.0,0.03860308511471302,0.16373347773648067,0.022388805597201397,0.0030279173984133715,0.0037016236087000923,0.006833712984054671,2022,2,18,12,Friday
2022-02-18 13:00:00,1,0.02325524813486894,0.00023831085267623088,0.04866494401378122,0.1478819504270559,0.022688655672163917,0.0034518258341912434,0.004671704278566324,0.010326499620349278,2022,2,18,13,Friday
2022-02-18 14:00:00,1,0.026946803122228302,0.002192459844621324,0.047999373580768924,0.1443621237108327,0.025387306346826587,0.003936292617937383,0.005590728071071174,0.012148823082763858,2022,2,18,14,Friday
2022-02-18 15:00:00,1,0.03137489963792238,0.004702667492810956,0.03590165218072195,0.15140177714327913,0.021789105447276365,0.004390480227699388,0.006101296844684979,0.013211845102505695,2022,2,18,15,Friday
2022-02-18 16:00:00,1,0.029899604744831484,0.00506807746691451,0.026857724532143135,0.17958500504590544,0.020589705147426286,0.003330709138254709,0.005029102420095987,0.013059984813971148,2022,2,18,16,Friday
2022-02-18 17:00:00,2,0.026946803122228302,0.00448024403031314,0.02282515073212748,0.19718413862702147,0.020589705147426286,0.0026645673106037663,0.004161135504952517,0.012148823082763858,2022,2,18,17,Friday
2022-02-18 18:00:00,2,0.023994001499625092,0.0039877349347822635,0.020123717798136403,0.20774361877569109,0.017891054472763616,0.002452613092714831,0.003676095170019402,0.011085801063022021,2022,2,18,18,Friday
2022-02-18 19:00:00,2,0.02325524813486894,0.0035905501803218786,0.019810508182601202,0.2130356659364462,0.015792103948025986,0.0023012172227941624,0.003395282344531809,0.010630220197418374,2022,2,18,19,Friday
2022-02-18 20:00:00,2,0.02325524813486894,0.003638212350857125,0.024508652415629162,0.21126344549191425,0.017891054472763616,0.0026948464845879,0.0038292658021035443,0.011541381928625666,2022,2,18,20,Friday
2022-02-18 21:00:00,2,0.024730543027959823,0.0031457032553262477,0.03222143919818338,0.20597139833115913,0.019090454772613695,0.0030279173984133715,0.004263249259675279,0.01275626423690205,2022,2,18,21,Friday
2022-02-18 22:00:00,1,0.02842209801531917,0.0020176985526587548,0.05602536997885835,0.1883722647500431,0.024487756121939028,0.004329921879731121,0.005948126212600839,0.016400911161731212,2022,2,18,22,Friday
2022-02-18 23:00:00,1,0.03506645462528174,0.0001906486821409847,0.09427609427609426,0.15669382430403428,0.0318840579710145,0.007448676800096894,0.00985397733074645,0.02338648443432043,2022,2,18,23,Friday
2022-02-19 00:00:00,1,0.04097426970690955,4.7662170535246174e-05,0.1210946676062955,0.13555024983385436,0.037281359320339824,0.012263065463574155,0.015648932911263146,0.03204252088078968,2022,2,19,0,Saturday
2022-02-19 01:00:00,2,0.05131018130423147,0.00023831085267623088,0.16537467700258396,0.10475791961011152,0.046176911544227886,0.020741234179131596,0.0257581946288165,0.04646924829157176,2022,2,19,1,Saturday
2022-02-19 02:00:00,2,0.062382634429888104,0.0008420316794560159,0.20832354553284785,0.06953503827503878,0.05397301349325338,0.029643311330466906,0.036326968242622285,0.05998481397114655,2022,2,19,2,Saturday
2022-02-19 03:00:00,2,0.06976574440460681,0.002351333746405478,0.23518127006499098,0.04445319615034337,0.060469765117441274,0.03730394234845274,0.04528745021954457,0.07000759301442673,2022,2,19,3,Saturday
2022-02-19 04:00:00,2,0.09486787595136614,0.020955467645329903,0.2727272727272727,0.008910330568341252,0.06826586706646677,0.05831768909344154,0.06808434596140099,0.09992406985573274,2022,2,19,4,Saturday
2022-02-19 05:00:00,3,0.10668129427820036,0.03800263730676962,0.256636128729152,0.00041844093829226876,0.07776111944027986,0.06503966571791922,0.07551312161748187,0.10751708428246015,2022,2,19,5,Saturday
2022-02-19 06:00:00,2,0.09782067757396934,0.03231495162289691,0.23518127006499098,0.000639968493858764,0.08255872063968017,0.05792405983164779,0.06744613499438373,0.09597570235383449,2022,2,19,6,Saturday
2022-02-19 07:00:00,3,0.09782067757396934,0.03125049648094308,0.22441468953096858,0.0005415118024958772,0.0908545727136432,0.05955913522679102,0.06869702848973756,0.09506454062262719,2022,2,19,7,Saturday
2022-02-19 08:00:00,4,0.11997000749812547,0.052555486710198114,0.23518127006499098,2.461417284072169e-05,0.12303848075962018,0.08011869436201781,0.08914530787297048,0.12103264996203494,2022,2,19,8,Saturday
2022-02-19 09:00:00,4,0.1613136538874131,0.08806380375895652,0.2834547020593532,0.0,0.19450274862568717,0.11851268697389936,0.12718268150719902,0.17296886864085043,2022,2,19,9,Saturday
2022-02-19 10:00:00,4,0.19084388194986654,0.11505647967208428,0.33983243285568865,0.0,0.27076461769115445,0.14712650638890573,0.15636168691922803,0.21336370539104027,2022,2,19,10,Saturday
2022-02-19 11:00:00,5,0.20856290352190712,0.12500198592377232,0.3827813013859525,0.0,0.28505747126436787,0.16241748925089325,0.1724446032880629,0.22490508731966594,2022,2,19,11,Saturday
2022-02-19 12:00:00,5,0.20561010189930395,0.1136425019462053,0.4042361600501135,0.0,0.20169915042478762,0.1603887845939563,0.17098948228326358,0.19984813971146545,2022,2,19,12,Saturday
2022-02-19 13:00:00,3,0.10225098592608486,0.032664474206822044,0.27809098739331295,0.020035936692347458,0.1564217891054473,0.06797674559438019,0.0749004390891453,0.10372057706909645,2022,2,19,13,Saturday
2022-02-19 14:00:00,2,0.08600947108355655,0.04013154759067728,0.19489468326677628,0.05986166834863515,0.17071464267866068,0.05528977169502817,0.061344838149698766,0.10569476082004557,2022,2,19,14,Saturday
2022-02-19 15:00:00,2,0.07862636110883782,0.04367443560046391,0.16807610993657504,0.08538656558446354,0.18500749625187407,0.052837158602313326,0.05766874297967936,0.09506454062262719,2022,2,19,15,Saturday
2022-02-19 16:00:00,2,0.04835737968162826,0.016697647077514578,0.1291598152063268,0.12851059640140794,0.1266366816591704,0.03146006176951493,0.03303379965281323,0.0431283219438117,2022,2,19,16,Saturday
2022-02-19 17:00:00,1,0.03949676297739724,0.009405334985621912,0.10367238274215017,0.15317399758781108,0.10164917541229386,0.02540422697268819,0.02578372306749719,0.025512528473804103,2022,2,19,17,Saturday
2022-02-19 18:00:00,1,0.038021468084306356,0.0055446991722669725,0.0902435204760786,0.16373347773648067,0.0896551724137931,0.024495851753164176,0.02409884611457163,0.020804859529233107,2022,2,19,18,Saturday
2022-02-19 19:00:00,1,0.03211365300267853,0.0029232797928284322,0.05402865867982147,0.19014448519457505,0.05747126436781609,0.016562708169321143,0.016133973246196264,0.023842065299924074,2022,2,19,19,Saturday
2022-02-19 20:00:00,2,0.02842209801531917,0.0029232797928284322,0.03656722261373424,0.19718413862702147,0.05397301349325338,0.009810452370859323,0.00967527825998162,0.02247532270311314,2022,2,19,20,Saturday
2022-02-19 21:00:00,1,0.026946803122228302,0.002748518500865863,0.03355258006420797,0.19014448519457505,0.06706646676661669,0.006086113970810876,0.006101296844684979,0.012452543659832954,2022,2,19,21,Saturday
2022-02-19 22:00:00,2,0.026946803122228302,0.0011915542633811544,0.03323937044867278,0.19718413862702147,0.04207896051974013,0.002967359050445104,0.0034463392218931884,0.009870918754745635,2022,2,19,22,Saturday
2022-02-19 23:00:00,1,0.026946803122228302,4.7662170535246174e-05,0.034570511314697364,0.19014448519457505,0.017291354322838584,0.0015139586992066857,0.0023996732359848876,0.010174639331814731,2022,2,19,23,Saturday
2022-02-20 00:00:00,1,0.026208049757472138,0.0,0.03723279304674653,0.17781278460137348,0.014892553723138429,0.0019681463089686914,0.003191054835086286,0.011845102505694762,2022,2,20,0,Sunday
2022-02-21 01:00:00,2,0.0535242295620785,0.00023831085267623088,0.1815049722026466,0.09242621901690994,0.07186406796601699,0.028583540241022228,0.03219136117635045,0.0522399392558846,2022,2,21,1,Monday
2022-02-21 02:00:00,2,0.04835737968162826,0.00011121173124890776,0.15464724767050347,0.11002535259802597,0.06406796601699151,0.025979531278386727,0.029383232921474524,0.0522399392558846,2022,2,21,2,Monday
2022-02-21 03:00:00,1,0.04466582469426891,6.354956071366157e-05,0.13585467073839164,0.1232431634134935,0.06346826586706647,0.025101435232846848,0.028489737567650362,0.055580865603644655,2022,2,21,3,Monday
2022-02-21 04:00:00,1,0.04097426970690955,3.177478035683079e-05,0.11710124500822175,0.13732247027838632,0.060469765117441274,0.02289105553200509,0.026421934034514448,0.06529992406985574,2022,2,21,4,Monday
2022-02-21 05:00:00,1,0.03580520799003789,1.5887390178415394e-05,0.09697752721008533,0.14613434415536466,0.06106946526736633,0.019075879610004242,0.02218421321351986,0.06241457858769933,2022,2,21,5,Monday
2022-02-21 06:00:00,1,0.03654396135479404,1.5887390178415394e-05,0.10770495654216583,0.13732247027838632,0.07536231884057971,0.019953975655544118,0.022822424180537117,0.05846621108580107,2022,2,21,6,Monday
2022-02-21 07:00:00,1,0.03875800961264109,3.177478035683079e-05,0.11843238587424634,0.12499076968518474,0.08845577211394304,0.022618542966147886,0.025605023996732357,0.06135155656795748,2022,2,21,7,Monday
2022-02-21 08:00:00,1,0.04097426970690955,4.7662170535246174e-05,0.1318612481403179,0.1126836832648239,0.09925037481259372,0.026675952280021804,0.02974063106300419,0.07000759301442673,2022,2,21,8,Monday
2022-02-21 09:00:00,2,0.0431883179647566,7.943695089207697e-05,0.14525095920444756,0.10209958894331356,0.11234382808595701,0.029703869678435177,0.03288062902072909,0.07684130599848141,2022,2,21,9,Monday
2022-02-21 10:00:00,2,0.046879872952115945,0.00015887390178415394,0.16807610993657504,0.08890639230068674,0.12423788105947028,0.03345848725246776,0.03678648013887471,0.08063781321184511,2022,2,21,10,Monday
2022-02-21 11:00:00,2,0.05647703118468171,0.0007625947285639388,0.2136872601988881,0.05897555812636917,0.13613193403298351,0.04154302670623146,0.045644848361074235,0.08838268792710707,2022,2,21,11,Monday
2022-02-21 12:00:00,3,0.08748476597664745,0.016697647077514578,0.2968835643254248,0.009894897481970118,0.14922538730634685,0.06625083267728456,0.0725518227305218,0.12194381169324221,2022,2,21,12,Monday
2022-02-21 13:00:00,4,0.12882841236593506,0.06604388097167278,0.31567614125753657,0.012774755704334558,0.16831584207896053,0.09656028583540241,0.10571326457673849,0.16142748671222476,2022,2,21,13,Monday
2022-02-21 14:00:00,4,0.1495002355605789,0.09942328773652352,0.29422128259337554,0.036527432495630986,0.16831584207896053,0.1103675891721674,0.12210252220974166,0.14031890660592256,2022,2,21,14,Monday
2022-02-21 15:00:00,4,0.13916432396325698,0.09800931001064456,0.2673635580612324,0.05897555812636917,0.2064967516241879,0.10976200569248472,0.12131114061064026,0.1363705391040243,2022,2,21,15,Monday
2022-02-21 16:00:00,4,0.10963409590080356,0.07173156665554549,0.24054498473103123,0.08802028207842076,0.25407296351824094,0.09740810270695817,0.10553456550597366,0.10569476082004557,2022,2,21,16,Monday
2022-02-21 17:00:00,4,0.10668129427820036,0.06675881352970149,0.2459086993970715,0.10387180938784554,0.287456271864068,0.10839944286319869,0.11390789339324008,0.0941533788914199,2022,2,21,17,Monday
2022-02-21 18:00:00,4,0.10520378754868806,0.06250099296188616,0.25933756166314303,0.1162035099810471,0.30894552723638186,0.11860352449585176,0.12131114061064026,0.08443432042520882,2022,2,21,18,Monday
2022-02-21 19:00:00,4,0.10668129427820036,0.061071127845828764,0.27809098739331295,0.1162035099810471,0.31364317841079464,0.1266275056016472,0.12843357500255287,0.0815489749430524,2022,2,21,19,Monday
2022-02-21 20:00:00,4,0.11997000749812547,0.06747374608773017,0.3076109936575052,0.09771826617766512,0.3375312343828087,0.13519651183915704,0.13877259266823244,0.09309035687167806,2022,2,21,20,Monday
2022-02-21 21:00:00,4,0.11849250076861315,0.06037208267797849,0.30224727899146503,0.07305486499126197,0.31364317841079464,0.12090474171864592,0.1270295108751149,0.09597570235383449,2022,2,21,21,Monday
2022-02-21 22:00:00,4,0.1450721390448848,0.07386047693945316,0.3103124265914963,0.03522288133507274,0.21359320339830085,0.12308484224550355,0.13328397835188402,0.11435079726651481,2022,2,21,22,Monday
2022-02-21 23:00:00,5,0.1967516970314943,0.11221263683014791,0.33983243285568865,0.002609102321116499,0.1266366816591704,0.15076000726700178,0.16511794138670483,0.12482915717539865,2022,2,21,23,Monday
2022-02-22 00:00:00,5,0.2410481450433852,0.14915081899496369,0.3559235768538094,0.0,0.0896551724137931,0.1857930115666445,0.20167466557745328,0.10174639331814732,2022,2,22,0,Tuesday
2022-02-22 01:00:00,5,0.27648397635104494,0.17612760751791304,0.3720147208519301,0.0,0.07416291854072965,0.22185550778174773,0.23838456040028594,0.10083523158694004,2022,2,22,1,Tuesday
2022-02-22 02:00:00,5,0.30011081300471343,0.19317477717935277,0.3827813013859525,0.0,0.06946526736631685,0.24541270514140376,0.2627897477790258,0.10372057706909645,2022,2,22,2,Tuesday
2022-02-22 03:00:00,5,0.31487482111772946,0.20737810399885612,0.38814501605199275,0.0,0.06706646676661669,0.2602797795676134,0.27810681098744,0.10660592255125287,2022,2,22,3,Tuesday
2022-02-22 04:00:00,5,0.3119220194951262,0.20737810399885612,0.393508730718033,0.0,0.06286856571714143,0.256343486949676,0.2742520167466558,0.0988610478359909,2022,2,22,4,Tuesday
2022-02-22 05:00:00,5,0.2882973946778792,0.1846591360437221,0.3827813013859525,0.0,0.06166916541729135,0.22839580936232065,0.24601756356581234,0.07107061503416857,2022,2,22,5,Tuesday
2022-02-22 06:00:00,5,0.26467276986063215,0.1619242806984097,0.36665100618588986,0.0,0.06826586706646677,0.20502028704656938,0.22171448994179518,0.05952923310554291,2022,2,22,6,Tuesday
2022-02-22 07:00:00,5,0.25581215315640116,0.154822617288658,0.3559235768538094,0.0,0.07296351824087956,0.20020589838309216,0.21673644439906056,0.055580865603644655,2022,2,22,7,Tuesday
2022-02-22 08:00:00,5,0.252859351533798,0.15340863956277903,0.35055986218776913,0.0,0.07186406796601699,0.20014534003512385,0.21604717655468195,0.04738041002277905,2022,2,22,8,Tuesday
2022-02-22 09:00:00,5,0.252859351533798,0.15625248240471537,0.3451961475217289,0.0,0.07066466766616691,0.203566886695331,0.21870213417747372,0.04115413819286257,2022,2,22,9,Tuesday
2022-02-22 10:00:00,5,0.261719968238029,0.17045580922421877,0.3451961475217289,0.0,0.07186406796601699,0.21555743959304793,0.23123659756969264,0.041609719058466214,2022,2,22,10,Tuesday
2022-02-22 11:00:00,5,0.29125019630048243,0.19886246286322548,0.3612872915198496,0.0,0.0861569215392304,0.24111306243565678,0.26016031859491473,0.06332574031890661,2022,2,22,11,Tuesday
2022-02-22 12:00:00,5,0.3857509074058919,0.30112959344168533,0.4042361600501135,0.0,0.11234382808595701,0.3248349785017865,0.3514500153170632,0.1556567957479119,2022,2,22,12,Tuesday
2022-02-22 13:00:00,5,0.5097818465737548,0.44886643471077003,0.4364575992482969,0.00024614172840721694,0.13373313343328336,0.4117967661842185,0.4440161339732462,0.23644646924829157,2022,2,22,13,Tuesday
2022-02-22 14:00:00,5,0.5570310962082488,0.5113674276726563,0.4042361600501135,0.0017229920988505183,0.11824087956021989,0.4201538182038394,0.453180843459614,0.1845102505694761,2022,2,22,14,Tuesday
2022-02-22 15:00:00,5,0.49206282500171417,0.4374910633430247,0.3559235768538094,0.004947448740985059,0.11114442778610695,0.3423060618906317,0.3697028489737567,0.12482915717539865,2022,2,22,15,Tuesday
2022-02-22 16:00:00,4,0.13768902907016609,0.0838059831911412,0.2512724140631117,0.029930834174317574,0.18500749625187407,0.08039120692787502,0.09144286735423261,0.06332574031890661,2022,2,22,16,Tuesday
2022-02-22 17:00:00,2,0.08010165600192873,0.03444386190680457,0.20029754913475842,0.05193590469392277,0.16831584207896053,0.041240234966390114,0.049627284795261926,0.056036446469248304,2022,2,22,17,Tuesday
2022-02-22 18:00:00,2,0.06533764788891273,0.020240535087301212,0.1841672539346958,0.07130725871957073,0.14922538730634685,0.030036940592260645,0.03903298274277545,0.05132877752467731,2022,2,22,18,Tuesday
2022-02-22 19:00:00,2,0.049832674574719155,0.007721271626709881,0.16271239527053477,0.09594604573313315,0.10754622688655673,0.021801005268576278,0.03007250076585316,0.039787395596051635,2022,2,22,19,Tuesday
2022-02-22 20:00:00,1,0.0402355163421534,0.0029709419633636787,0.1291598152063268,0.13203042311763113,0.08135932033983008,0.017289408344940353,0.025400796487286836,0.03204252088078968,2022,2,22,20,Tuesday
2022-02-22 21:00:00,1,0.033591159732190845,0.0010803425321322469,0.10367238274215017,0.15669382430403428,0.06106946526736633,0.014322049294495251,0.021954457265393648,0.02505694760820046,2022,2,22,21,Tuesday
2022-02-22 22:00:00,1,0.03137489963792238,0.00020653607231940012,0.09427609427609426,0.1690009107243951,0.047976011994003,0.012777811421304425,0.01664454201981007,0.01791951404707669,2022,2,22,22,Tuesday
2022-02-22 23:00:00,1,0.03211365300267853,1.5887390178415394e-05,0.09560723514211886,0.1707731311689271,0.039680159920039974,0.012475019681463091,0.013938527519656898,0.015186028853454823,2022,2,22,23,Tuesday
2022-02-23 00:00:00,1,0.032852406367434694,0.0,0.09560723514211886,0.17254535161345905,0.0336831584207896,0.01289892811724096,0.013861942203614827,0.014123006833712985,2022,2,23,0,Wednesday
2022-02-23 01:00:00,1,0.032852406367434694,0.0,0.09560723514211886,0.17254535161345905,0.03308345827086456,0.013655907466844305,0.014806494434800366,0.015186028853454823,2022,2,23,1,Wednesday
2022-02-23 02:00:00,1,0.03063835810958765,0.0,0.08891237961005402,0.17606517832968224,0.03068465767116442,0.01238418215951069,0.013632186255488614,0.013819286256643889,2022,2,23,2,Wednesday
2022-02-23 03:00:00,1,0.029160851380075334,0.0,0.08487980581003836,0.17429295788515028,0.02948525737131434,0.01102161933022467,0.012202593689369958,0.013059984813971148,2022,2,23,3,Wednesday
2022-02-23 04:00:00,1,0.026208049757472138,0.0,0.07481794691097017,0.17254535161345905,0.02948525737131434,0.009235148065160782,0.010875114877974063,0.012908124525436599,2022,2,23,4,Wednesday
2022-02-23 05:00:00,1,0.02325524813486894,0.0,0.06275937671286508,0.1690009107243951,0.03308345827086456,0.007842306061890632,0.009956091085469212,0.011693242217160213,2022,2,23,5,Wednesday
2022-02-23 06:00:00,1,0.022516494770112777,0.0,0.06342494714587738,0.15492160385950232,0.03908045977011494,0.008720402107430511,0.011972837741243744,0.01199696279422931,2022,2,23,6,Wednesday
2022-02-23 07:00:00,1,0.02325524813486894,0.0,0.06675279931093883,0.14261451743914147,0.044977511244377814,0.00953793980500212,0.013479015623404473,0.011237661351556568,2022,2,23,7,Wednesday
2022-02-23 08:00:00,1,0.023994001499625092,0.0,0.07481794691097017,0.12851059640140794,0.05337331334332833,0.010658269242415065,0.014755437557438987,0.010782080485952923,2022,2,23,8,Wednesday
2022-02-23 09:00:00,1,0.025469296392715987,1.5887390178415394e-05,0.08487980581003836,0.11443128953651514,0.06166916541729135,0.012293344637558289,0.016542428265087308,0.010630220197418374,2022,2,23,9,Wednesday
2022-02-23 10:00:00,1,0.027685556486984453,3.177478035683079e-05,0.09830866807610994,0.09946587244935634,0.07066466766616691,0.01450372433840005,0.019120800571837026,0.011085801063022021,2022,2,23,10,Wednesday
2022-02-23 11:00:00,1,0.03211365300267853,9.532434107049235e-05,0.11843238587424634,0.07923302237428312,0.07896051974012994,0.017955550172591293,0.02305218012866333,0.013059984813971148,2022,2,23,11,Wednesday
2022-02-23 12:00:00,2,0.04540236622260364,0.0015093020669494622,0.17614125753660634,0.03874270805129594,0.0849575212393803,0.02576757706049779,0.03252323087919943,0.0214123006833713,2022,2,23,12,Wednesday
2022-02-23 13:00:00,2,0.06090733953679721,0.011184722685604437,0.2110249784668389,0.011765574617864968,0.09205397301349326,0.032792345424816814,0.04156029817216379,0.029612756264236907,2022,2,23,13,Wednesday
2022-02-23 14:00:00,2,0.06386014115940042,0.019525602529272518,0.19489468326677628,0.019592881581214465,0.0944527736131934,0.032550112032943744,0.04224956601654243,0.031131359149582392,2022,2,23,14,Wednesday
2022-02-23 15:00:00,2,0.057954537914194026,0.018461147387318685,0.15867982147051915,0.037413542717896965,0.0861569215392304,0.02697874401986314,0.03640355355866435,0.031586940015186034,2022,2,23,15,Wednesday
2022-02-23 16:00:00,1,0.04466582469426891,0.011089398344533945,0.110367238274215,0.0686489280527728,0.06526736631684159,0.016926058257130748,0.02379250485040335,0.029460895975702357,2022,2,23,16,Wednesday
2022-02-23 17:00:00,1,0.03580520799003789,0.008261442892776005,0.07818495027797354,0.0871587860289955,0.05987006496751625,0.010597710894446801,0.01490860818952313,0.02657555049354594,2022,2,23,17,Wednesday
2022-02-23 18:00:00,1,0.03211365300267853,0.00665681648475605,0.060057943778873996,0.09154010879464396,0.05807096451774113,0.0079028644098589,0.010364546104360257,0.019134396355353078,2022,2,23,18,Wednesday
2022-02-23 19:00:00,1,0.029160851380075334,0.005195176588341834,0.04596351107979015,0.1091638565486007,0.046176911544227886,0.006086113970810876,0.007556417849484327,0.014123006833712985,2022,2,23,19,Wednesday
2022-02-23 20:00:00,1,0.03063835810958765,0.005322275709769157,0.051992796178842685,0.1408422969946095,0.04557721139430285,0.0071761642342396915,0.008883896660880219,0.01807137433561124,2022,2,23,20,Wednesday
2022-02-23 21:00:00,1,0.033591159732190845,0.004972753125844017,0.06275937671286508,0.1672533044527039,0.048575712143928036,0.010325198328589597,0.01230470744409272,0.022171602126044042,2022,2,23,21,Wednesday
2022-02-23 22:00:00,1,0.03728271471955019,0.002684968940152201,0.07951609114399812,0.17781278460137348,0.04977511244377811,0.013020044813177496,0.015112835698968652,0.023690205011389527,2022,2,23,22,Wednesday
2022-02-23 23:00:00,1,0.03875800961264109,0.00017476129196256933,0.08758123874402943,0.17781278460137348,0.03908045977011494,0.01426149094652698,0.016261615439599714,0.02338648443432043,2022,2,23,23,Wednesday
2022-02-24 00:00:00,1,0.038021468084306356,0.0,0.08084723201002271,0.16373347773648067,0.02948525737131434,0.01314116150911403,0.015214949453691413,0.023842065299924074,2022,2,24,0,Thursday
2022-02-24 01:00:00,1,0.03728271471955019,1.5887390178415394e-05,0.07681465821000703,0.14613434415536466,0.02948525737131434,0.011294131896081878,0.013759828448892064,0.02490508731966591,2022,2,24,1,Thursday
2022-02-24 02:00:00,1,0.03580520799003789,1.5887390178415394e-05,0.06945423224492991,0.14261451743914147,0.0318840579710145,0.009174589717192514,0.01161543959971408,0.02490508731966591,2022,2,24,2,Thursday
2022-02-24 03:00:00,1,0.03506645462528174,1.5887390178415394e-05,0.06475608801190197,0.14261451743914147,0.02828585707146427,0.0079937019318113,0.010364546104360257,0.025512528473804103,2022,2,24,3,Thursday
2022-02-24 04:00:00,1,0.03432991309694701,1.5887390178415394e-05,0.06342494714587738,0.13732247027838632,0.02888555722138931,0.006328347362683946,0.008500970080669867,0.026271829916476846,2022,2,24,4,Thursday
2022-02-24 05:00:00,1,0.032852406367434694,1.5887390178415394e-05,0.05402865867982147,0.13909469072291827,0.03248375812093953,0.004087688487858052,0.005641784948432554,0.024145785876993172,2022,2,24,5,Thursday
2022-02-24 06:00:00,1,0.032852406367434694,1.5887390178415394e-05,0.04999608487980581,0.1408422969946095,0.03608195902048976,0.0036940592260643135,0.005003573981415297,0.02247532270311314,2022,2,24,6,Thursday
2022-02-24 07:00:00,1,0.033591159732190845,1.5887390178415394e-05,0.05535979954584605,0.13203042311763113,0.04257871064467766,0.004451038575667656,0.005948126212600839,0.022019741837509495,2022,2,24,7,Thursday
2022-02-24 08:00:00,1,0.03654396135479404,6.354956071366157e-05,0.07348680604494556,0.1126836832648239,0.052173913043478265,0.006752255798461819,0.00885836822219953,0.02505694760820046,2022,2,24,8,Thursday
2022-02-24 09:00:00,1,0.0417108112352443,0.00020653607231940012,0.09697752721008533,0.08802028207842076,0.06706646676661669,0.010294919154605463,0.01319820279791688,0.031586940015186034,2022,2,24,9,Thursday
2022-02-24 10:00:00,1,0.046141119587359794,0.00046073431517404634,0.11573095294025526,0.0686489280527728,0.08255872063968017,0.012686973899352028,0.016389257633003165,0.03690205011389522,2022,2,24,10,Thursday
2022-02-24 11:00:00,1,0.04835737968162826,0.0007149325580286926,0.12649753347427764,0.06160927462032639,0.0908545727136432,0.013625628292860171,0.01769120800571837,0.04024297646165528,2022,2,24,11,Thursday
2022-02-24 12:00:00,2,0.05942983280728491,0.002224234624978155,0.16537467700258396,0.04401014103921038,0.09925037481259372,0.020499000787258526,0.025656080874093743,0.053758542141230076,2022,2,24,12,Thursday
2022-02-24 13:00:00,2,0.06090733953679721,0.0031933654258614937,0.1707775428705661,0.04841607797769957,0.09925037481259372,0.021074305092957067,0.02665168998264066,0.05664388762338649,2022,2,24,13,Thursday
2022-02-24 14:00:00,2,0.057954537914194026,0.006037208267797849,0.15464724767050347,0.06601521155881557,0.0944527736131934,0.019166717131956643,0.024737057081588888,0.05315110098709188,2022,2,24,14,Thursday
2022-02-24 15:00:00,1,0.05057142793947532,0.00745118599367682,0.12649753347427764,0.09771826617766512,0.08735632183908046,0.01541209955792406,0.020371694067190853,0.04449506454062263,2022,2,24,15,Thursday
2022-02-24 16:00:00,1,0.046141119587359794,0.008515641135630652,0.110367238274215,0.1197233366972703,0.0896551724137931,0.013080603161145767,0.017461452057592156,0.0387243735763098,2022,2,24,16,Thursday
