dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1970-01-01 00:00:01.643922000,5,1428.6,148.42,71.29,0.57,15.74,58.92,69.16,5.13
1970-01-01 00:00:01.643925600,5,1415.25,146.63,73.34,0.12,14.07,54.58,63.92,4.88
1970-01-01 00:00:01.643929200,5,1401.9,146.63,75.4,0.0,11.92,51.81,60.67,4.81
1970-01-01 00:00:01.643932800,5,1428.6,144.84,76.09,0.0,10.01,54.21,63.37,5.13
1970-01-01 00:00:01.643936400,5,1401.9,132.32,76.77,0.0,8.82,55.22,64.47,5.0
1970-01-01 00:00:01.643940000,4,1174.93,95.67,74.71,0.0,7.75,45.5,53.47,3.89
1970-01-01 00:00:01.643943600,4,781.06,42.92,67.17,0.04,6.44,25.66,30.87,2.6
1970-01-01 00:00:01.643947200,2,447.27,2.79,52.09,13.77,5.78,9.47,12.21,1.5
1970-01-01 00:00:01.643950800,1,330.45,0.01,28.1,52.21,5.25,4.65,6.07,0.83
1970-01-01 00:00:01.643954400,1,293.73,0.0,19.88,67.95,4.95,3.27,4.21,0.62
1970-01-01 00:00:01.643958000,1,273.7,0.0,15.94,75.1,4.35,2.69,3.4,0.51
1970-01-01 00:00:01.643961600,1,270.37,0.0,15.25,76.53,4.29,2.4,3.01,0.49
1970-01-01 00:00:01.643965200,1,267.03,0.0,15.08,75.82,4.29,2.29,2.85,0.47
1970-01-01 00:00:01.643968800,1,270.37,0.0,17.14,71.53,4.89,2.38,2.99,0.51
1970-01-01 00:00:01.643972400,1,280.38,0.0,21.93,62.23,5.96,2.77,3.54,0.66
1970-01-01 00:00:01.643976000,1,323.77,0.02,34.96,47.21,7.09,4.5,5.86,1.09
1970-01-01 00:00:01.643979600,2,427.25,1.9,59.63,17.7,8.82,8.15,10.6,1.8
1970-01-01 00:00:01.643983200,2,567.44,19.45,67.17,1.1,10.25,12.78,16.59,2.37
1970-01-01 00:00:01.643986800,2,567.44,24.59,47.98,2.84,8.11,11.46,15.31,2.09
1970-01-01 00:00:01.643990400,1,500.68,17.43,37.36,9.57,7.75,8.45,11.48,1.8
1970-01-01 00:00:01.643994000,1,460.62,13.52,36.33,14.13,8.23,7.16,9.69,1.6
1970-01-01 00:00:01.643997600,1,440.6,11.29,34.96,16.09,8.23,6.17,8.39,1.46
1970-01-01 00:00:01.644001200,1,427.25,8.83,37.01,14.66,7.99,5.68,7.66,1.38
1970-01-01 00:00:01.644004800,2,433.92,7.26,40.44,10.01,7.87,5.77,7.75,1.49
1970-01-01 00:00:01.644008400,2,447.27,6.54,43.53,5.99,8.11,5.88,7.86,2.06
1970-01-01 00:00:01.644012000,2,453.95,6.59,44.55,3.89,7.63,5.95,7.99,2.22
1970-01-01 00:00:01.644015600,2,460.62,7.49,45.93,2.82,7.51,6.46,8.64,2.44
1970-01-01 00:00:01.644019200,2,473.98,8.05,45.93,2.46,7.51,7.54,10.04,2.69
1970-01-01 00:00:01.644022800,2,467.3,6.76,43.87,3.44,7.21,8.01,10.78,2.79
1970-01-01 00:00:01.644026400,2,440.6,3.74,40.78,7.15,6.68,7.41,10.08,2.6
1970-01-01 00:00:01.644030000,1,427.25,2.15,38.73,11.44,6.26,7.12,9.71,2.47
1970-01-01 00:00:01.644033600,1,410.56,1.13,36.33,16.63,6.02,6.35,8.56,2.18
1970-01-01 00:00:01.644037200,1,380.52,0.32,28.45,25.75,5.36,4.56,6.02,1.54
1970-01-01 00:00:01.644040800,1,353.81,0.08,20.05,35.41,3.93,3.58,4.5,1.12
1970-01-01 00:00:01.644044400,1,337.12,0.05,16.79,37.91,3.55,3.5,4.27,1.16
1970-01-01 00:00:01.644048000,1,333.79,0.06,17.14,37.55,4.11,3.62,4.35,1.5
1970-01-01 00:00:01.644051600,1,327.11,0.05,16.45,40.41,4.53,3.27,3.97,1.79
1970-01-01 00:00:01.644055200,1,317.1,0.03,14.57,45.78,4.29,2.64,3.33,1.76
1970-01-01 00:00:01.644058800,1,310.42,0.03,13.54,49.35,3.87,2.07,2.81,1.52
1970-01-01 00:00:01.644062400,1,330.45,0.07,17.31,45.42,3.7,2.45,3.51,1.57
1970-01-01 00:00:01.644066000,1,343.8,0.5,20.22,41.84,3.55,2.71,3.99,1.65
1970-01-01 00:00:01.644069600,1,340.46,2.93,15.59,47.21,3.37,2.44,3.67,1.57
1970-01-01 00:00:01.644073200,1,330.45,4.25,10.71,52.21,3.22,2.21,3.29,1.46
1970-01-01 00:00:01.644076800,1,323.77,4.3,8.4,57.22,3.31,2.13,3.04,1.35
1970-01-01 00:00:01.644080400,1,313.76,3.8,7.37,63.66,3.22,2.11,2.9,1.17
1970-01-01 00:00:01.644084000,1,303.75,3.05,6.43,69.38,2.74,1.92,2.59,0.97
1970-01-01 00:00:01.644087600,1,297.07,2.65,6.25,72.96,2.47,1.9,2.53,0.86
1970-01-01 00:00:01.644091200,1,300.41,2.63,7.63,72.24,2.71,2.2,2.9,0.91
1970-01-01 00:00:01.644094800,1,303.75,2.18,10.02,69.38,2.89,2.43,3.21,1.03
1970-01-01 00:00:01.644098400,1,313.76,0.94,14.74,64.37,3.04,2.64,3.53,1.2
1970-01-01 00:00:01.644102000,1,330.45,0.04,19.88,59.37,3.28,3.09,4.22,1.5
1970-01-01 00:00:01.644105600,1,343.8,0.03,22.96,57.94,3.4,3.87,5.38,1.82
1970-01-01 00:00:01.644109200,1,350.48,0.04,24.33,57.94,3.49,4.43,6.26,2.06
1970-01-01 00:00:01.644112800,1,347.14,0.03,22.96,60.08,3.43,4.38,6.27,2.06
1970-01-01 00:00:01.644116400,1,347.14,0.03,22.62,60.8,3.4,4.35,6.27,2.06
1970-01-01 00:00:01.644120000,1,343.8,0.02,22.28,60.8,3.7,4.07,5.89,2.01
1970-01-01 00:00:01.644123600,1,330.45,0.01,19.36,62.23,4.23,3.11,4.6,1.76
1970-01-01 00:00:01.644127200,1,330.45,0.02,18.85,61.51,4.89,2.99,4.35,1.74
1970-01-01 00:00:01.644130800,1,330.45,0.02,19.36,60.08,5.54,3.18,4.61,1.82
1970-01-01 00:00:01.644134400,1,337.12,0.02,20.56,57.22,6.44,3.5,5.05,1.98
1970-01-01 00:00:01.644138000,1,343.8,0.03,22.28,54.36,7.63,3.91,5.61,2.15
1970-01-01 00:00:01.644141600,1,347.14,0.04,23.65,52.93,8.82,4.18,6.03,2.22
1970-01-01 00:00:01.644145200,1,360.49,0.06,27.76,47.92,10.25,4.91,7.0,2.47
1970-01-01 00:00:01.644148800,2,410.56,0.35,41.13,34.33,12.16,7.65,10.64,3.42
1970-01-01 00:00:01.644152400,2,473.98,3.52,54.15,21.64,14.07,10.63,14.76,4.56
1970-01-01 00:00:01.644156000,2,507.35,16.76,50.72,27.54,15.97,12.54,17.55,5.26
1970-01-01 00:00:01.644159600,2,527.38,28.39,49.35,34.69,19.07,14.44,20.32,5.64
1970-01-01 00:00:01.644163200,2,527.38,32.19,50.72,42.92,22.41,15.61,21.56,5.38
1970-01-01 00:00:01.644166800,2,494.0,27.94,46.61,52.21,21.93,15.01,20.55,4.43
1970-01-01 00:00:01.644170400,2,453.95,21.01,39.07,58.65,18.12,13.07,18.27,3.39
1970-01-01 00:00:01.644174000,2,403.88,12.96,32.22,62.23,13.95,10.1,14.22,2.56
1970-01-01 00:00:01.644177600,1,380.52,8.72,28.79,62.94,12.16,7.99,11.07,2.31
1970-01-01 00:00:01.644181200,1,370.5,5.7,29.13,60.8,11.09,6.8,9.35,2.28
1970-01-01 00:00:01.644184800,2,433.92,3.63,47.3,40.41,12.4,9.07,12.34,3.45
1970-01-01 00:00:01.644188400,2,527.38,2.37,66.49,13.95,13.35,12.95,17.56,5.07
1970-01-01 00:00:01.644192000,2,594.14,7.04,69.23,4.56,12.28,16.63,22.39,6.27
1970-01-01 00:00:01.644195600,4,794.41,31.29,74.71,0.4,11.21,29.53,38.64,9.75
1970-01-01 00:00:01.644199200,5,1134.87,74.21,85.0,0.0,11.21,52.38,67.34,15.2
1970-01-01 00:00:01.644202800,5,1415.25,109.97,98.71,0.0,11.92,72.95,93.62,19.76
1970-01-01 00:00:01.644206400,5,1535.42,125.17,108.3,0.0,12.52,80.45,104.16,21.03
1970-01-01 00:00:01.644210000,5,1321.79,95.67,112.41,0.0,12.52,64.4,85.77,16.47
1970-01-01 00:00:01.644213600,4,988.01,54.99,109.67,0.0,12.64,43.96,62.71,11.15
1970-01-01 00:00:01.644217200,4,754.36,29.95,97.33,0.02,12.16,29.22,44.85,7.35
1970-01-01 00:00:01.644220800,4,694.27,27.27,85.0,0.02,12.4,25.49,39.46,6.33
1970-01-01 00:00:01.644224400,4,707.63,32.19,78.83,0.01,13.95,26.41,39.91,6.4
1970-01-01 00:00:01.644228000,4,707.63,35.32,75.4,0.01,15.26,26.53,39.69,6.33
1970-01-01 00:00:01.644231600,4,700.95,36.66,71.29,0.01,15.5,26.44,39.38,6.33
1970-01-01 00:00:01.644235200,4,834.47,58.11,70.6,0.0,15.74,34.88,50.04,8.74
1970-01-01 00:00:01.644238800,4,1041.41,85.83,77.46,0.02,16.45,44.98,61.74,10.39
1970-01-01 00:00:01.644242400,4,1108.17,93.88,81.57,0.3,14.78,46.24,62.27,8.49
1970-01-01 00:00:01.644246000,4,1001.36,76.0,80.2,1.29,12.16,39.3,52.75,4.5
1970-01-01 00:00:01.644249600,4,834.47,52.75,76.09,2.95,13.35,29.83,40.12,3.42
1970-01-01 00:00:01.644253200,4,767.71,42.92,73.34,4.11,13.71,25.21,34.42,3.01
1970-01-01 00:00:01.644256800,3,694.27,32.63,71.29,5.05,13.11,20.27,28.18,2.66
1970-01-01 00:00:01.644260400,2,640.87,28.16,67.86,8.4,12.64,16.95,23.62,2.5
1970-01-01 00:00:01.644264000,2,654.22,29.95,71.29,5.54,12.87,17.36,23.9,2.56
1970-01-01 00:00:01.644267600,2,680.92,33.08,73.34,2.57,12.64,17.84,24.31,2.6
1970-01-01 00:00:01.644271200,2,727.65,41.13,73.34,0.94,10.37,19.34,26.2,2.66
1970-01-01 00:00:01.644274800,3,821.11,54.99,73.34,0.01,7.87,23.24,31.33,2.94
1970-01-01 00:00:01.644278400,4,921.25,68.84,73.34,0.0,6.56,29.41,39.25,3.45
1970-01-01 00:00:01.644282000,4,988.01,73.31,73.34,0.0,6.02,34.31,44.85,3.51
1970-01-01 00:00:01.644285600,4,894.55,56.33,70.6,0.0,5.48,31.01,39.57,2.69
1970-01-01 00:00:01.644289200,4,747.68,34.87,65.8,0.02,5.6,25.75,31.57,2.03
1970-01-01 00:00:01.644292800,3,614.17,16.99,61.01,0.25,6.79,20.16,23.62,1.42
1970-01-01 00:00:01.644296400,2,520.71,7.71,54.84,1.72,7.21,15.96,18.22,0.89
1970-01-01 00:00:01.644300000,2,460.62,2.46,48.67,6.97,7.57,13.17,14.84,0.7
1970-01-01 00:00:01.644303600,2,427.25,0.59,41.81,17.52,7.33,11.38,12.84,0.62
1970-01-01 00:00:01.644307200,2,400.54,0.18,34.96,27.89,6.62,10.02,11.34,0.57
1970-01-01 00:00:01.644310800,1,380.52,0.08,29.47,35.05,5.72,8.84,10.16,0.51
1970-01-01 00:00:01.644314400,1,357.15,0.03,25.02,43.99,5.01,8.29,9.71,0.43
1970-01-01 00:00:01.644318000,1,357.15,0.04,27.42,44.7,5.07,8.74,10.64,0.59
1970-01-01 00:00:01.644321600,2,423.91,0.5,44.55,28.25,5.66,12.61,16.13,1.39
1970-01-01 00:00:01.644325200,2,514.03,6.59,59.63,10.37,7.33,18.54,24.01,2.28
1970-01-01 00:00:01.644328800,3,547.41,18.1,51.41,20.56,8.7,21.79,28.13,2.44
1970-01-01 00:00:01.644332400,3,527.38,20.79,43.87,35.05,10.01,23.56,30.04,2.6
1970-01-01 00:00:01.644336000,3,487.33,17.88,37.36,47.21,12.04,24.53,30.63,2.6
1970-01-01 00:00:01.644339600,4,460.62,16.09,34.27,53.64,13.11,26.64,32.65,2.53
1970-01-01 00:00:01.644343200,4,440.6,13.41,31.19,59.37,13.47,26.96,32.26,2.18
1970-01-01 00:00:01.644346800,3,370.5,6.09,19.36,74.39,9.42,20.9,23.85,1.22
1970-01-01 00:00:01.644350400,2,363.83,4.64,19.19,74.39,8.34,16.44,18.71,1.2
1970-01-01 00:00:01.644354000,2,370.5,3.27,21.76,68.66,7.51,13.55,15.59,1.36
1970-01-01 00:00:01.644357600,2,407.22,1.66,33.59,50.07,6.79,11.28,13.59,1.99
1970-01-01 00:00:01.644361200,2,467.3,0.69,50.04,24.68,6.79,11.1,14.34,2.85
1970-01-01 00:00:01.644364800,2,527.38,3.69,58.26,8.58,6.97,13.55,17.98,3.64
1970-01-01 00:00:01.644368400,2,574.11,9.16,58.95,2.06,7.99,16.62,22.15,4.24
1970-01-01 00:00:01.644372000,2,574.11,9.16,54.84,1.68,9.54,16.81,22.58,4.31
1970-01-01 00:00:01.644375600,2,554.08,7.1,50.72,2.55,9.89,15.3,20.6,3.83
1970-01-01 00:00:01.644379200,2,534.06,5.87,47.3,3.04,10.73,13.06,17.48,3.29
1970-01-01 00:00:01.644382800,2,514.03,4.53,45.24,3.08,11.92,11.07,14.8,2.69
1970-01-01 00:00:01.644386400,2,494.0,3.86,43.18,3.44,12.87,10.52,13.93,2.44
1970-01-01 00:00:01.644390000,2,487.33,3.8,42.5,3.31,13.35,10.96,14.28,2.37
1970-01-01 00:00:01.644393600,2,487.33,4.86,42.5,2.37,13.59,11.98,15.47,2.5
1970-01-01 00:00:01.644397200,2,500.68,6.71,42.84,1.31,13.83,13.23,17.01,2.72
1970-01-01 00:00:01.644400800,2,560.76,16.32,43.87,0.21,13.59,17.64,22.59,3.8
1970-01-01 00:00:01.644404400,4,714.3,40.23,47.98,0.0,14.54,28.16,35.85,6.59
1970-01-01 00:00:01.644408000,5,1188.28,110.86,59.63,0.0,18.36,60.08,75.22,15.07
1970-01-01 00:00:01.644411600,5,2002.72,232.46,76.09,0.29,25.75,110.71,136.79,29.13
1970-01-01 00:00:01.644415200,5,2563.48,318.29,87.05,2.3,29.09,144.7,177.76,36.48
1970-01-01 00:00:01.644418800,5,2670.29,318.29,97.33,5.63,26.46,152.72,187.18,32.42
1970-01-01 00:00:01.644422400,5,1028.06,94.77,69.23,18.95,42.92,52.45,64.32,10.39
1970-01-01 00:00:01.644426000,4,814.44,64.37,65.12,27.89,39.1,45.28,54.95,7.28
1970-01-01 00:00:01.644429600,4,720.98,49.17,60.32,33.62,35.76,41.0,49.32,5.57
1970-01-01 00:00:01.644433200,4,674.25,37.55,56.89,37.55,31.95,38.6,45.93,4.69
1970-01-01 00:00:01.644436800,4,634.19,30.4,56.21,37.91,29.09,34.55,41.03,4.37
1970-01-01 00:00:01.644440400,3,560.76,21.01,52.78,32.19,23.6,24.41,29.84,3.93
1970-01-01 00:00:01.644444000,3,547.41,12.29,60.32,16.09,19.55,20.01,25.16,3.83
1970-01-01 00:00:01.644447600,3,580.79,9.83,67.86,2.28,16.93,20.95,26.2,3.96
1970-01-01 00:00:01.644451200,3,614.17,13.97,67.17,0.86,14.07,23.17,28.74,3.96
1970-01-01 00:00:01.644454800,4,847.82,42.92,73.34,0.08,9.89,37.01,45.73,4.5
1970-01-01 00:00:01.644458400,5,1228.33,90.3,85.68,0.0,7.33,61.21,75.49,4.94
1970-01-01 00:00:01.644462000,5,1468.66,121.59,95.96,0.0,6.32,77.04,96.06,5.83
1970-01-01 00:00:01.644465600,5,1482.01,119.81,102.82,0.0,6.26,75.89,95.93,5.83
1970-01-01 00:00:01.644469200,5,1148.22,78.68,95.96,0.0,6.2,52.83,68.06,3.32
1970-01-01 00:00:01.644472800,4,841.14,42.92,82.94,0.01,6.26,34.1,44.73,2.25
1970-01-01 00:00:01.644476400,3,667.57,21.46,75.4,0.18,6.26,24.12,32.04,1.85
1970-01-01 00:00:01.644480000,2,580.79,10.17,70.6,1.23,6.32,19.24,25.81,1.47
1970-01-01 00:00:01.644483600,2,514.03,3.8,65.12,5.19,6.85,16.0,21.83,1.22
1970-01-01 00:00:01.644487200,2,480.65,1.82,60.32,9.3,7.27,14.35,19.68,1.16
1970-01-01 00:00:01.644490800,2,500.68,3.86,63.75,5.63,7.27,16.07,21.51,1.39
1970-01-01 00:00:01.644494400,4,667.57,24.59,74.03,0.3,7.63,25.64,33.23,2.82
1970-01-01 00:00:01.644498000,4,894.55,56.77,85.68,1.25,8.7,37.37,47.99,4.24
1970-01-01 00:00:01.644501600,4,961.3,72.42,82.94,8.94,10.25,41.38,53.4,4.37
1970-01-01 00:00:01.644505200,4,854.49,63.48,69.23,18.6,13.11,38.72,49.84,4.37
1970-01-01 00:00:01.644508800,3,527.38,24.36,42.5,40.77,13.71,22.16,28.05,2.56
1970-01-01 00:00:01.644512400,2,403.88,12.07,26.05,55.07,10.61,12.27,15.82,1.82
1970-01-01 00:00:01.644516000,1,347.14,6.93,17.48,65.09,8.11,6.43,8.64,1.49
1970-01-01 00:00:01.644519600,1,307.08,3.74,11.82,75.82,5.54,3.02,4.32,1.41
1970-01-01 00:00:01.644523200,1,303.75,3.44,13.88,77.96,5.48,2.37,3.57,1.55
1970-01-01 00:00:01.644526800,1,313.76,2.82,17.82,74.39,5.78,2.42,3.72,1.68
1970-01-01 00:00:01.644530400,1,367.16,2.04,34.96,53.64,6.91,3.87,5.94,2.37
1970-01-01 00:00:01.644534000,2,440.6,0.6,56.89,25.03,7.57,6.08,9.34,3.26
1970-01-01 00:00:01.644537600,2,494.0,2.71,67.86,10.01,7.45,8.76,13.25,4.02
1970-01-01 00:00:01.644541200,2,680.92,27.72,74.71,0.75,6.56,19.06,26.75,6.52
1970-01-01 00:00:01.644544800,4,974.66,68.84,80.2,0.0,5.78,36.47,49.05,9.75
1970-01-01 00:00:01.644548400,5,1241.68,102.82,86.37,0.0,5.84,54.68,72.38,11.27
1970-01-01 00:00:01.644552000,5,1455.31,126.96,90.48,0.0,6.5,68.22,89.88,10.26
1970-01-01 00:00:01.644555600,5,1415.25,119.81,89.11,0.0,6.32,63.74,84.93,5.89
1970-01-01 00:00:01.644559200,5,1308.44,105.5,86.37,0.0,7.63,57.08,76.65,5.64
1970-01-01 00:00:01.644562800,5,1214.98,91.2,82.25,0.0,8.94,52.35,70.28,6.78
1970-01-01 00:00:01.644566400,5,1161.58,85.83,78.83,0.0,9.54,50.8,68.03,7.35
1970-01-01 00:00:01.644570000,4,1094.82,78.68,72.66,0.0,9.78,47.69,64.0,7.66
1970-01-01 00:00:01.644573600,4,961.3,64.37,61.69,0.0,9.42,39.77,54.21,7.22
1970-01-01 00:00:01.644577200,4,947.95,70.63,56.89,0.0,10.85,40.68,55.24,8.61
1970-01-01 00:00:01.644580800,5,1388.55,139.47,63.06,0.0,14.78,69.45,90.88,16.72
1970-01-01 00:00:01.644584400,5,2243.04,278.95,79.51,0.28,22.17,122.97,156.98,30.65
1970-01-01 00:00:01.644588000,5,3124.24,422.0,100.08,2.08,24.32,179.35,223.14,32.93
1970-01-01 00:00:01.644591600,5,3845.21,514.98,138.46,4.96,25.27,239.26,287.72,32.17
1970-01-01 00:00:01.644595200,5,1869.2,194.91,124.75,16.27,42.44,118.53,140.21,12.79
1970-01-01 00:00:01.644598800,5,1228.33,95.67,105.56,28.97,35.76,86.22,102.12,6.33
1970-01-01 00:00:01.644602400,5,841.14,50.51,69.92,35.05,28.61,52.91,63.7,4.05
1970-01-01 00:00:01.644606000,4,580.79,25.48,45.93,42.2,20.98,28.26,35.14,3.23
1970-01-01 00:00:01.644609600,3,507.35,17.88,41.81,45.06,18.36,22.92,29.53,3.36
1970-01-01 00:00:01.644613200,3,487.33,11.18,42.5,47.21,15.02,23.09,29.52,3.23
1970-01-01 00:00:01.644616800,4,487.33,3.58,50.72,38.27,13.23,25.92,32.13,3.32
1970-01-01 00:00:01.644620400,4,500.68,0.47,57.58,25.75,12.64,26.87,32.12,3.86
1970-01-01 00:00:01.644624000,3,494.0,0.5,58.26,23.6,10.01,20.51,24.79,4.05
1970-01-01 00:00:01.644627600,2,447.27,0.15,51.41,34.33,8.34,13.45,17.18,4.05
1970-01-01 00:00:01.644631200,2,400.54,0.02,41.81,49.35,7.75,10.53,13.75,3.51
1970-01-01 00:00:01.644634800,1,370.5,0.0,35.3,60.08,7.21,9.1,12.03,3.13
1970-01-01 00:00:01.644638400,1,340.46,0.0,28.45,67.95,6.56,7.95,10.52,2.79
1970-01-01 00:00:01.644642000,1,307.08,0.0,21.25,75.1,6.2,6.63,8.64,2.37
1970-01-01 00:00:01.644645600,2,287.06,0.0,15.94,80.82,5.3,6.19,7.86,2.25
1970-01-01 00:00:01.644649200,2,280.38,0.0,14.05,82.25,4.95,6.5,8.19,2.5
1970-01-01 00:00:01.644652800,2,280.38,0.0,14.91,80.11,5.48,7.59,9.55,2.91
1970-01-01 00:00:01.644656400,1,287.06,0.0,17.48,74.39,6.5,9.74,12.07,3.26
1970-01-01 00:00:01.644660000,2,303.75,0.0,21.25,67.95,7.57,11.96,14.59,3.51
1970-01-01 00:00:01.644663600,2,320.43,0.0,26.39,60.8,8.58,13.06,16.0,3.61
1970-01-01 00:00:01.644667200,2,367.16,0.02,38.73,46.49,9.3,15.12,18.89,3.96
1970-01-01 00:00:01.644670800,2,423.91,0.87,52.09,31.83,10.01,17.84,22.65,4.43
1970-01-01 00:00:01.644674400,2,440.6,5.92,49.35,33.62,10.37,19.32,24.76,4.62
1970-01-01 00:00:01.644678000,2,427.25,9.28,36.67,45.06,10.01,19.09,24.44,4.5
1970-01-01 00:00:01.644681600,2,367.16,6.26,22.28,64.37,7.99,12.61,15.87,2.91
1970-01-01 00:00:01.644685200,1,333.79,4.25,17.31,74.39,6.44,6.27,8.23,1.96
1970-01-01 00:00:01.644688800,1,313.76,3.16,14.74,76.53,5.3,3.66,5.04,1.38
1970-01-01 00:00:01.644692400,1,310.42,2.63,14.05,73.67,4.71,2.68,3.86,1.2
1970-01-01 00:00:01.644696000,1,320.43,3.02,16.62,67.95,5.25,2.75,4.07,1.36
1970-01-01 00:00:01.644699600,1,333.79,3.13,20.22,61.51,5.66,3.08,4.58,1.57
1970-01-01 00:00:01.644703200,1,353.81,1.58,27.76,50.78,6.14,3.38,5.12,1.8
1970-01-01 00:00:01.644706800,1,377.18,0.1,35.99,38.98,6.68,3.79,5.95,2.06
1970-01-01 00:00:01.644710400,1,393.87,0.11,39.41,33.97,6.79,4.39,6.95,2.28
1970-01-01 00:00:01.644714000,2,403.88,0.13,40.1,33.62,6.5,5.02,7.96,2.37
1970-01-01 00:00:01.644717600,1,393.87,0.08,35.99,37.19,5.66,5.06,8.09,2.25
1970-01-01 00:00:01.644721200,1,387.19,0.07,32.22,38.27,4.53,5.05,7.96,2.09
1970-01-01 00:00:01.644724800,1,380.52,0.07,28.79,37.19,4.11,4.47,6.95,1.87
1970-01-01 00:00:01.644728400,1,357.15,0.05,22.96,37.19,4.17,3.05,4.75,1.44
1970-01-01 00:00:01.644732000,1,343.8,0.05,20.22,35.76,4.41,2.4,3.71,1.3
1970-01-01 00:00:01.644735600,1,340.46,0.06,18.51,35.05,4.41,2.21,3.23,1.11
1970-01-01 00:00:01.644739200,1,347.14,0.08,19.19,33.26,4.83,2.44,3.37,1.0
1970-01-01 00:00:01.644742800,1,350.48,0.11,19.88,31.11,5.6,2.72,3.61,0.89
1970-01-01 00:00:01.644746400,1,347.14,0.16,20.22,28.25,6.74,2.78,3.61,1.01
1970-01-01 00:00:01.644750000,1,347.14,0.33,23.65,23.6,7.99,3.18,4.13,1.19
1970-01-01 00:00:01.644753600,1,383.85,1.27,32.9,15.2,9.18,4.95,6.53,1.82
1970-01-01 00:00:01.644757200,2,423.91,3.1,40.1,10.01,9.78,6.42,8.63,2.41
1970-01-01 00:00:01.644760800,1,423.91,4.69,38.73,13.77,9.42,6.18,8.51,2.41
1970-01-01 00:00:01.644764400,1,407.22,6.09,33.24,22.53,8.94,5.44,7.59,2.15
1970-01-01 00:00:01.644768000,1,393.87,7.15,29.13,30.4,9.06,4.78,6.76,1.99
1970-01-01 00:00:01.644771600,1,380.52,7.26,26.05,35.76,9.18,4.26,6.1,1.8
1970-01-01 00:00:01.644775200,1,367.16,6.54,23.65,39.34,8.58,3.73,5.36,1.58
1970-01-01 00:00:01.644778800,1,357.15,5.64,22.62,40.05,8.46,3.4,4.84,1.42
1970-01-01 00:00:01.644782400,1,357.15,4.81,24.33,37.91,9.06,3.42,4.8,1.42
1970-01-01 00:00:01.644786000,1,357.15,3.16,26.73,34.33,9.06,3.47,4.83,1.46
1970-01-01 00:00:01.644789600,1,360.49,1.13,29.13,31.11,8.23,3.53,5.03,1.6
1970-01-01 00:00:01.644793200,1,370.5,0.38,32.22,27.89,7.99,3.99,5.76,1.9
1970-01-01 00:00:01.644796800,1,383.85,0.49,34.96,24.68,8.58,4.82,6.97,2.25
1970-01-01 00:00:01.644800400,1,390.53,0.52,36.33,23.96,9.06,5.43,7.85,2.44
1970-01-01 00:00:01.644804000,1,370.5,0.26,31.53,30.04,7.63,4.98,7.16,2.12
1970-01-01 00:00:01.644807600,1,357.15,0.13,27.08,36.48,6.26,4.82,6.71,1.93
1970-01-01 00:00:01.644811200,1,353.81,0.09,25.7,40.05,5.36,4.97,6.69,1.84
1970-01-01 00:00:01.644814800,1,340.46,0.05,21.76,42.92,4.53,4.41,5.78,1.58
1970-01-01 00:00:01.644818400,1,330.45,0.05,18.85,46.49,4.65,3.91,5.12,1.6
1970-01-01 00:00:01.644822000,1,317.1,0.03,15.25,52.21,4.47,2.8,3.86,1.41
1970-01-01 00:00:01.644825600,1,307.08,0.02,13.54,57.22,4.35,2.0,2.93,1.17
1970-01-01 00:00:01.644829200,1,300.41,0.02,12.34,60.8,4.17,1.62,2.47,1.04
1970-01-01 00:00:01.644832800,1,297.07,0.02,11.48,63.66,3.87,1.42,2.17,1.0
1970-01-01 00:00:01.644836400,1,307.08,0.03,13.88,60.08,4.29,1.78,2.69,1.2
1970-01-01 00:00:01.644840000,1,340.46,0.1,22.62,50.78,4.89,3.57,5.14,1.88
1970-01-01 00:00:01.644843600,1,370.5,1.44,28.79,45.78,5.19,4.85,6.94,2.41
1970-01-01 00:00:01.644847200,1,360.49,5.31,21.25,57.22,4.83,4.36,6.37,2.22
1970-01-01 00:00:01.644850800,1,333.79,5.87,13.37,67.23,4.05,3.36,4.96,1.79
1970-01-01 00:00:01.644854400,1,303.75,4.41,7.97,73.67,3.1,2.23,3.28,1.19
1970-01-01 00:00:01.644858000,1,293.73,3.8,6.34,76.53,2.89,1.88,2.73,0.92
1970-01-01 00:00:01.644861600,1,287.06,3.21,5.48,78.68,2.56,1.74,2.46,0.78
1970-01-01 00:00:01.644865200,2,290.39,3.1,5.91,80.11,2.59,1.92,2.65,0.79
1970-01-01 00:00:01.644868800,1,297.07,3.38,7.88,78.68,3.16,2.38,3.25,0.91
1970-01-01 00:00:01.644872400,1,307.08,2.93,10.8,75.82,3.46,2.67,3.65,1.03
1970-01-01 00:00:01.644876000,1,347.14,2.26,23.31,60.8,4.89,4.04,5.64,1.69
1970-01-01 00:00:01.644879600,1,397.21,0.4,39.41,39.7,5.84,6.12,8.59,2.56
1970-01-01 00:00:01.644883200,2,447.27,1.01,50.04,24.68,6.38,9.07,12.62,3.55
1970-01-01 00:00:01.644886800,2,534.06,6.82,60.32,7.51,6.68,14.85,20.38,5.26
1970-01-01 00:00:01.644890400,3,614.17,19.0,61.69,0.68,6.79,20.47,27.92,6.78
1970-01-01 00:00:01.644894000,3,667.57,28.61,59.63,0.12,6.97,24.35,33.2,7.73
1970-01-01 00:00:01.644897600,4,687.6,32.63,59.63,0.04,7.75,25.1,34.3,7.98
1970-01-01 00:00:01.644901200,2,580.79,18.55,56.89,0.46,7.99,17.19,24.29,5.89
