,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
15069,2022-09-25 20:00:00,2,554.08,3.63,44.55,4.07,6.68,19.1,22.91,5.83
15070,2022-09-25 21:00:00,2,540.73,2.4,43.87,5.99,5.78,18.49,22.64,4.24
15071,2022-09-25 22:00:00,2,433.92,0.44,35.64,15.2,4.17,13.36,17.14,2.44
15072,2022-09-25 23:00:00,2,370.5,0.18,29.82,21.46,3.81,10.4,13.99,1.76
15073,2022-09-26 00:00:00,1,357.15,0.15,28.1,22.35,4.17,9.98,13.84,1.5
15074,2022-09-26 01:00:00,1,340.46,0.13,26.73,23.25,4.41,9.57,13.78,1.33
15075,2022-09-26 02:00:00,1,303.75,0.07,22.96,27.54,3.87,8.2,12.41,1.28
15076,2022-09-26 03:00:00,1,267.03,0.03,18.34,33.97,3.67,6.97,10.9,1.27
15077,2022-09-26 04:00:00,1,240.33,0.01,15.08,45.42,4.05,6.34,9.78,1.12
15078,2022-09-26 05:00:00,1,277.04,0.02,19.54,45.06,4.17,7.45,10.83,1.57
15079,2022-09-26 06:00:00,1,290.39,0.03,22.28,42.2,3.93,7.59,10.79,1.99
15080,2022-09-26 07:00:00,1,267.03,0.07,19.54,46.49,3.61,6.54,9.57,2.06
15081,2022-09-26 08:00:00,1,250.34,0.35,15.94,50.78,3.37,5.62,8.69,2.12
15082,2022-09-26 09:00:00,1,226.97,0.69,12.0,55.79,2.86,4.4,7.25,2.34
15083,2022-09-26 10:00:00,1,208.62,0.54,9.0,61.51,2.24,3.03,4.62,1.74
15084,2022-09-26 11:00:00,1,203.61,0.47,7.8,68.66,1.77,2.29,3.16,1.16
15085,2022-09-26 12:00:00,1,201.94,0.43,7.37,70.81,1.55,1.96,2.6,0.88
15086,2022-09-26 13:00:00,1,198.6,0.32,7.45,65.8,1.45,1.93,2.49,0.71
15087,2022-09-26 14:00:00,1,203.61,0.27,8.65,60.08,1.73,2.32,2.89,0.65
15088,2022-09-26 15:00:00,1,208.62,0.21,10.2,56.51,2.09,2.61,3.19,0.62
15089,2022-09-26 16:00:00,1,226.97,0.33,13.37,51.5,2.41,3.15,3.97,0.79
15090,2022-09-26 17:00:00,1,267.03,0.39,18.68,41.13,3.07,4.78,6.0,1.16
15091,2022-09-26 18:00:00,1,320.43,0.1,25.36,33.97,4.35,7.3,8.98,1.55
15092,2022-09-26 19:00:00,1,350.48,0.03,29.47,40.77,6.26,9.43,11.85,1.88
15093,2022-09-26 20:00:00,1,333.79,0.01,27.42,48.64,6.32,9.45,12.25,2.06
15094,2022-09-26 21:00:00,1,290.39,0.0,21.08,54.36,5.25,7.87,10.4,1.93
15095,2022-09-26 22:00:00,1,240.33,0.0,14.91,54.36,4.11,5.07,6.92,1.55
15096,2022-09-26 23:00:00,1,233.65,0.0,14.05,49.35,3.93,4.1,5.66,1.36
15097,2022-09-27 00:00:00,1,236.99,0.01,14.39,45.42,3.99,3.93,5.46,1.31
15098,2022-09-27 01:00:00,1,236.99,0.01,14.39,42.56,3.93,3.73,5.39,1.36
15099,2022-09-27 02:00:00,1,230.31,0.01,13.54,42.2,3.7,3.25,5.11,1.52
15100,2022-09-27 03:00:00,1,226.97,0.01,12.68,43.99,3.46,2.96,5.03,1.71
15101,2022-09-27 04:00:00,1,236.99,0.01,13.19,45.78,3.58,3.35,5.55,1.77
15102,2022-09-27 05:00:00,1,283.72,0.03,19.71,40.77,4.29,5.39,7.85,1.88
15103,2022-09-27 06:00:00,1,313.76,0.07,25.36,36.12,4.65,6.84,9.46,1.87
15104,2022-09-27 07:00:00,1,313.76,0.53,25.36,36.84,4.77,6.72,9.02,1.79
15105,2022-09-27 08:00:00,1,297.07,1.58,21.59,40.41,4.95,5.95,7.9,1.79
15106,2022-09-27 09:00:00,1,263.69,1.36,17.31,44.35,4.77,4.65,6.28,1.68
15107,2022-09-27 10:00:00,1,240.33,1.13,14.22,49.35,4.53,3.73,4.97,1.38
15108,2022-09-27 11:00:00,1,236.99,1.68,13.71,50.78,4.41,3.67,4.76,1.28
15109,2022-09-27 12:00:00,1,240.33,2.21,13.71,52.21,4.29,3.75,4.81,1.3
15110,2022-09-27 13:00:00,1,233.65,2.1,12.51,56.51,3.73,3.44,4.51,1.33
15111,2022-09-27 14:00:00,1,223.64,1.4,11.48,63.66,3.16,3.11,4.17,1.46
15112,2022-09-27 15:00:00,1,220.3,0.82,10.8,69.38,2.8,2.98,4.14,1.63
15113,2022-09-27 16:00:00,1,257.02,0.66,17.82,63.66,3.64,4.55,6.17,2.15
15114,2022-09-27 17:00:00,1,330.45,0.34,28.45,52.21,4.71,7.75,10.02,2.66
15115,2022-09-27 18:00:00,2,400.54,0.04,35.64,43.63,5.42,10.92,13.66,2.82
15116,2022-09-27 19:00:00,2,433.92,0.03,38.73,39.7,5.84,12.82,16.21,2.98
15117,2022-09-27 20:00:00,2,413.89,0.02,34.96,42.56,5.48,11.87,15.95,2.98
15118,2022-09-27 21:00:00,1,343.8,0.01,26.73,50.78,4.41,9.06,13.57,2.66
15119,2022-09-27 22:00:00,1,253.68,0.0,16.45,62.23,3.07,5.53,9.49,2.06
15120,2022-09-27 23:00:00,1,223.64,0.0,12.51,66.52,2.68,4.31,7.32,1.74
15121,2022-09-28 00:00:00,1,220.3,0.0,11.48,67.23,2.65,3.86,6.0,1.49
15122,2022-09-28 01:00:00,1,226.97,0.0,11.48,65.09,2.77,3.57,4.97,1.14
15123,2022-09-28 02:00:00,1,240.33,0.0,13.54,59.37,3.4,3.9,5.09,1.03
15124,2022-09-28 03:00:00,1,260.35,0.0,16.62,51.5,4.29,4.67,6.02,1.14
15125,2022-09-28 04:00:00,1,303.75,0.02,22.96,40.41,5.3,6.75,8.7,1.54
15126,2022-09-28 05:00:00,2,453.95,0.95,41.47,16.99,7.21,14.33,17.73,2.41
15127,2022-09-28 06:00:00,3,640.87,11.62,53.47,1.45,9.06,24.67,29.79,3.2
15128,2022-09-28 07:00:00,4,747.68,25.93,53.47,0.27,10.37,30.89,37.35,3.61
15129,2022-09-28 08:00:00,4,734.33,27.94,52.09,1.7,11.09,29.82,36.82,3.93
15130,2022-09-28 09:00:00,3,607.49,20.12,47.3,5.99,10.85,22.3,28.73,4.31
15131,2022-09-28 10:00:00,1,307.08,1.96,25.7,38.27,6.32,6.68,9.7,2.82
15132,2022-09-28 11:00:00,1,257.02,1.19,16.79,47.92,5.01,3.81,5.71,2.34
15133,2022-09-28 12:00:00,1,243.66,1.1,14.57,50.07,4.65,2.96,4.45,2.12
15134,2022-09-28 13:00:00,1,233.65,0.83,13.71,50.07,4.41,2.41,3.55,1.82
15135,2022-09-28 14:00:00,1,233.65,0.75,14.05,49.35,4.47,2.3,3.28,1.71
15136,2022-09-28 15:00:00,1,233.65,0.63,15.25,47.92,4.65,2.38,3.32,1.74
15137,2022-09-28 16:00:00,1,353.81,2.65,32.9,27.89,6.68,7.53,9.27,2.98
15138,2022-09-28 17:00:00,2,580.79,11.73,52.09,5.99,9.3,18.6,21.93,4.75
15139,2022-09-28 18:00:00,4,761.03,25.26,55.52,0.17,10.73,28.53,33.38,5.57
15140,2022-09-28 19:00:00,4,1014.71,46.04,54.15,0.0,11.44,43.7,50.66,5.51
15141,2022-09-28 20:00:00,5,1321.79,69.74,54.15,0.0,11.92,63.78,73.31,5.13
15142,2022-09-28 21:00:00,5,1361.85,75.1,50.72,0.0,10.37,67.27,77.74,3.99
15143,2022-09-28 22:00:00,4,1028.06,53.64,43.18,0.0,6.56,47.94,57.04,2.34
15144,2022-09-28 23:00:00,4,781.06,36.66,35.64,0.0,4.95,33.75,41.08,1.79
15145,2022-09-29 00:00:00,4,707.63,31.29,31.19,0.0,4.71,29.74,35.87,1.74
15146,2022-09-29 01:00:00,4,741.0,33.53,27.76,0.0,4.83,31.69,37.51,1.92
15147,2022-09-29 02:00:00,4,867.84,43.36,25.7,0.0,5.54,39.14,45.62,2.28
15148,2022-09-29 03:00:00,4,1014.71,56.33,24.68,0.0,6.68,48.54,56.13,2.82
15149,2022-09-29 04:00:00,5,1255.04,80.47,24.33,0.0,9.54,64.93,73.91,4.31
15150,2022-09-29 05:00:00,5,1922.61,143.05,28.1,0.0,18.84,111.14,123.82,10.01
15151,2022-09-29 06:00:00,5,2777.1,236.03,37.36,0.0,31.95,175.31,193.41,18.24
15152,2022-09-29 07:00:00,5,3284.45,300.41,44.55,0.03,38.62,219.06,242.26,23.05
15153,2022-09-29 08:00:00,5,3791.81,357.63,45.24,0.3,28.61,262.14,289.99,14.31
15154,2022-09-29 09:00:00,5,4165.65,396.97,42.5,0.79,18.84,289.91,318.9,6.71
15155,2022-09-29 10:00:00,4,607.49,37.55,36.67,10.55,15.14,28.35,34.53,3.61
15156,2022-09-29 11:00:00,2,467.3,18.33,37.7,13.77,13.47,19.4,24.05,3.13
15157,2022-09-29 12:00:00,2,473.98,14.75,44.55,7.96,14.07,19.43,23.89,3.45
15158,2022-09-29 13:00:00,3,500.68,16.54,47.3,7.15,15.5,20.54,24.92,3.86
15159,2022-09-29 14:00:00,3,527.38,20.56,47.98,8.85,17.4,23.0,27.37,4.05
15160,2022-09-29 15:00:00,4,554.08,22.8,53.47,10.01,18.12,27.02,31.32,4.31
15161,2022-09-29 16:00:00,5,1201.63,89.41,59.63,3.53,17.64,68.85,76.59,6.27
15162,2022-09-29 17:00:00,5,2429.96,211.0,65.12,0.61,22.41,156.42,170.1,10.64
15163,2022-09-29 18:00:00,5,3791.81,332.59,77.46,0.01,33.86,262.04,281.07,22.04
15164,2022-09-29 19:00:00,5,4913.33,422.0,98.71,0.0,49.59,351.58,374.33,50.16
15165,2022-09-29 20:00:00,5,5767.82,486.37,115.16,0.0,56.74,419.87,445.41,63.33
15166,2022-09-29 21:00:00,5,5928.04,507.83,116.53,0.0,49.59,439.5,465.74,48.64
15167,2022-09-29 22:00:00,5,5020.14,439.88,94.59,0.0,29.09,373.37,396.8,23.05
15168,2022-09-29 23:00:00,5,3685.0,325.44,65.8,0.0,12.04,268.12,286.43,7.47
15169,2022-09-30 00:00:00,5,2456.67,209.21,43.53,0.0,6.14,170.62,183.22,3.51
15170,2022-09-30 01:00:00,5,1375.2,98.35,34.27,0.0,4.71,84.0,91.31,2.82
15171,2022-09-30 02:00:00,5,1108.17,73.31,29.13,0.0,4.71,64.48,70.79,3.17
15172,2022-09-30 03:00:00,5,1148.22,77.78,26.05,0.0,5.07,66.91,72.86,4.62
15173,2022-09-30 04:00:00,5,1228.33,89.41,24.68,0.0,5.96,74.77,79.9,6.27
15174,2022-09-30 05:00:00,5,1762.39,137.69,28.79,0.0,10.61,113.2,120.01,7.41
15175,2022-09-30 06:00:00,5,2643.59,225.31,36.67,0.0,15.5,178.82,187.52,8.23
15176,2022-09-30 07:00:00,5,3257.75,289.68,42.84,0.08,16.93,221.83,232.39,7.73
15177,2022-09-30 08:00:00,5,3391.27,311.14,42.5,0.8,16.45,230.67,245.19,6.27
15178,2022-09-30 09:00:00,5,3070.83,278.95,42.84,2.21,14.78,207.7,224.32,5.07
15179,2022-09-30 10:00:00,5,821.11,53.64,47.98,19.49,16.45,52.96,62.4,4.81
15180,2022-09-30 11:00:00,4,494.0,21.68,36.33,37.19,12.04,34.65,43.64,3.58
15181,2022-09-30 12:00:00,3,357.15,10.17,24.68,52.93,8.82,24.44,31.97,3.07
15182,2022-09-30 13:00:00,1,233.65,2.26,9.25,72.24,4.41,9.43,12.23,2.12
15183,2022-09-30 14:00:00,1,216.96,1.08,7.03,75.82,3.34,5.99,7.53,1.8
15184,2022-09-30 15:00:00,1,213.62,0.63,7.63,75.1,2.74,5.21,6.41,1.71
15185,2022-09-30 16:00:00,1,230.31,0.57,11.14,67.95,2.86,4.65,5.9,1.9
15186,2022-09-30 17:00:00,1,257.02,0.19,15.42,58.65,3.28,5.08,6.72,2.25
15187,2022-09-30 18:00:00,1,277.04,0.01,17.31,52.21,3.4,5.62,7.52,2.69
15188,2022-09-30 19:00:00,1,277.04,0.0,16.45,50.78,3.34,5.73,7.69,2.98
15189,2022-09-30 20:00:00,1,263.69,0.0,13.88,52.21,3.01,5.58,7.35,3.1
15190,2022-09-30 21:00:00,1,236.99,0.0,10.88,54.36,2.86,5.17,6.58,3.07
15191,2022-09-30 22:00:00,1,203.61,0.0,7.2,56.51,2.5,4.27,5.0,2.31
15192,2022-09-30 23:00:00,1,190.26,0.0,4.84,55.79,1.51,2.95,3.32,1.41
15193,2022-10-01 00:00:00,1,186.92,0.0,3.86,54.36,1.04,2.14,2.42,0.83
15194,2022-10-01 01:00:00,1,188.59,0.0,3.6,56.51,0.93,2.05,2.32,0.5
15195,2022-10-01 02:00:00,1,186.92,0.0,3.3,58.65,0.88,1.97,2.25,0.37
15196,2022-10-01 03:00:00,1,186.92,0.0,3.21,60.8,0.86,1.77,2.05,0.32
15197,2022-10-01 04:00:00,1,190.26,0.0,3.94,62.94,0.98,1.63,2.01,0.37
15198,2022-10-01 05:00:00,1,216.96,0.0,8.05,59.37,1.55,2.45,3.17,0.59
15199,2022-10-01 06:00:00,1,247.0,0.0,12.85,52.93,2.15,3.51,4.59,0.82
15200,2022-10-01 07:00:00,1,263.69,0.08,15.42,47.21,2.56,4.35,5.66,0.98
15201,2022-10-01 08:00:00,1,257.02,0.85,13.19,45.78,2.62,4.5,5.8,1.12
15202,2022-10-01 09:00:00,1,236.99,1.75,9.25,49.35,2.47,4.03,5.26,1.16
15203,2022-10-01 10:00:00,1,213.62,1.61,6.77,61.51,2.35,4.82,6.49,1.01
15204,2022-10-01 11:00:00,1,208.62,1.38,6.34,72.24,2.38,5.84,8.11,0.99
15205,2022-10-01 12:00:00,2,206.95,1.17,6.25,80.82,2.38,5.64,8.1,1.01
15206,2022-10-01 13:00:00,2,203.61,0.98,5.91,83.68,2.26,5.25,7.69,0.99
15207,2022-10-01 14:00:00,2,203.61,0.86,6.0,83.68,2.15,4.87,7.1,1.0
15208,2022-10-01 15:00:00,2,205.28,0.74,6.68,80.82,2.12,4.73,6.74,1.03
15209,2022-10-01 16:00:00,1,226.97,0.74,10.45,74.39,2.68,5.65,7.94,1.36
15210,2022-10-01 17:00:00,1,273.7,0.4,16.45,65.8,3.46,7.43,10.38,1.93
15211,2022-10-01 18:00:00,1,313.76,0.01,20.22,60.08,3.87,8.85,12.26,2.41
15212,2022-10-01 19:00:00,2,353.81,0.0,23.99,52.93,4.23,10.56,14.45,2.88
15213,2022-10-01 20:00:00,2,383.85,0.01,27.08,45.78,4.47,12.18,16.68,3.1
15214,2022-10-01 21:00:00,2,363.83,0.01,25.02,43.99,3.93,11.59,16.34,2.72
15215,2022-10-01 22:00:00,1,283.72,0.0,16.62,48.64,2.68,8.68,13.29,1.82
15216,2022-10-01 23:00:00,1,250.34,0.0,12.85,50.07,2.21,7.69,12.3,1.36
15217,2022-10-02 00:00:00,1,243.66,0.0,12.0,47.21,2.06,7.68,12.62,1.12
15218,2022-10-02 01:00:00,1,240.33,0.01,11.31,43.63,1.97,7.39,12.08,0.94
15219,2022-10-02 02:00:00,1,233.65,0.01,10.62,41.13,1.85,6.69,10.54,0.9
15220,2022-10-02 03:00:00,1,226.97,0.01,9.94,41.48,1.77,5.93,8.63,0.88
15221,2022-10-02 04:00:00,1,223.64,0.0,9.94,46.49,1.89,4.65,6.42,0.8
15222,2022-10-02 05:00:00,1,267.03,0.01,15.08,47.21,2.53,4.65,6.34,1.01
15223,2022-10-02 06:00:00,1,283.72,0.01,18.34,46.49,2.83,4.85,6.66,1.16
15224,2022-10-02 07:00:00,1,270.37,0.03,16.96,51.5,2.68,4.52,6.15,1.08
15225,2022-10-02 08:00:00,1,257.02,0.19,14.57,55.79,2.56,4.25,5.8,1.03
15226,2022-10-02 09:00:00,1,230.31,0.32,11.14,60.08,2.26,3.67,5.07,0.95
15227,2022-10-02 10:00:00,1,210.29,0.26,8.74,64.37,1.97,3.03,4.21,0.86
15228,2022-10-02 11:00:00,1,206.95,0.22,8.23,68.66,1.88,2.46,3.41,0.93
15229,2022-10-02 12:00:00,1,205.28,0.19,8.05,72.24,1.83,1.87,2.63,1.01
15230,2022-10-02 13:00:00,1,216.96,0.24,9.85,70.81,2.18,1.88,2.57,1.09
15231,2022-10-02 14:00:00,1,250.34,0.4,14.91,62.94,3.07,3.01,3.93,1.31
15232,2022-10-02 15:00:00,1,307.08,0.59,23.65,52.21,4.29,5.15,6.43,1.63
15233,2022-10-02 16:00:00,1,397.21,2.74,35.99,30.04,5.6,9.34,11.11,2.37
15234,2022-10-02 17:00:00,2,527.38,9.16,42.5,7.6,7.03,16.54,19.02,3.17
15235,2022-10-02 18:00:00,3,627.52,16.54,38.73,0.22,7.57,22.54,25.54,3.99
15236,2022-10-02 19:00:00,3,647.54,17.66,34.62,0.12,6.68,23.97,27.14,4.62
15237,2022-10-02 20:00:00,4,727.65,20.79,36.67,0.07,6.68,28.16,31.83,4.81
15238,2022-10-02 21:00:00,4,734.33,20.34,38.73,0.06,6.08,29.01,32.8,4.69
15239,2022-10-02 22:00:00,3,647.54,15.65,36.33,0.11,4.41,24.4,27.71,3.86
15240,2022-10-02 23:00:00,4,654.22,19.0,32.22,0.05,4.29,25.44,28.88,4.02
15241,2022-10-03 00:00:00,4,700.95,23.92,29.47,0.01,4.59,28.62,32.46,4.37
15242,2022-10-03 01:00:00,4,767.71,29.95,27.76,0.0,4.95,33.11,37.12,4.56
15243,2022-10-03 02:00:00,4,821.11,34.87,26.39,0.0,5.25,36.37,40.08,4.94
15244,2022-10-03 03:00:00,4,841.14,38.0,25.02,0.0,5.54,38.04,41.51,5.26
15245,2022-10-03 04:00:00,4,934.6,46.94,24.33,0.0,6.79,43.5,47.1,6.21
15246,2022-10-03 05:00:00,5,1468.66,92.09,28.1,0.0,12.76,77.52,83.56,9.75
15247,2022-10-03 06:00:00,5,2189.64,157.36,33.93,0.0,19.07,125.59,134.66,13.17
15248,2022-10-03 07:00:00,5,2403.26,184.18,34.27,0.03,19.31,140.44,150.79,12.29
15249,2022-10-03 08:00:00,5,2082.82,159.14,28.79,0.3,15.5,117.83,128.2,7.98
15250,2022-10-03 09:00:00,5,1401.9,99.24,23.31,1.05,10.97,72.87,81.33,4.75
15251,2022-10-03 10:00:00,3,460.62,15.87,22.96,11.98,6.68,21.52,25.74,2.22
15252,2022-10-03 11:00:00,2,343.8,9.39,16.62,22.35,5.66,15.07,18.58,2.15
15253,2022-10-03 12:00:00,2,300.41,6.71,13.19,32.54,4.89,11.6,14.58,2.22
15254,2022-10-03 13:00:00,1,263.69,3.86,10.88,55.07,3.81,7.0,9.06,1.96
15255,2022-10-03 14:00:00,1,250.34,2.51,11.31,69.38,3.37,5.84,7.45,1.76
15256,2022-10-03 15:00:00,1,247.0,1.7,12.68,73.67,3.13,5.36,6.81,1.76
15257,2022-10-03 16:00:00,4,707.63,19.89,54.15,21.99,8.11,26.51,30.77,5.7
15258,2022-10-03 17:00:00,5,1428.6,78.68,64.43,0.79,13.71,67.24,75.96,9.25
15259,2022-10-03 18:00:00,5,1949.31,119.81,61.69,0.01,16.45,100.32,112.63,8.87
15260,2022-10-03 19:00:00,5,2109.53,132.32,54.15,0.0,16.69,112.48,126.17,8.36
15261,2022-10-03 20:00:00,5,2082.82,128.75,45.93,0.0,15.5,112.12,126.38,7.47
15262,2022-10-03 21:00:00,5,1815.8,109.08,41.81,0.0,12.16,97.11,110.56,5.76
15263,2022-10-03 22:00:00,5,1188.28,64.37,38.04,0.0,6.79,59.57,69.75,3.13
15264,2022-10-03 23:00:00,4,814.44,37.55,32.9,0.0,4.77,36.98,44.72,2.34
15265,2022-10-04 00:00:00,4,667.57,27.27,28.1,0.01,4.29,28.7,35.07,2.15
15266,2022-10-04 01:00:00,4,707.63,31.29,23.99,0.0,4.77,31.53,37.98,2.37
15267,2022-10-04 02:00:00,4,814.44,40.23,21.59,0.0,5.66,38.72,45.5,2.94
15268,2022-10-04 03:00:00,4,894.55,47.39,20.56,0.0,6.85,44.39,50.34,3.83
15269,2022-10-04 04:00:00,5,1068.12,63.48,20.56,0.0,9.18,57.1,62.55,5.38
15270,2022-10-04 05:00:00,5,1842.5,130.53,25.02,0.0,15.74,111.69,119.08,8.74
15271,2022-10-04 06:00:00,5,2857.21,227.09,33.93,0.0,20.27,187.55,196.75,10.13
15272,2022-10-04 07:00:00,5,2723.69,219.94,36.67,0.04,16.93,175.81,185.38,7.85
15273,2022-10-04 08:00:00,5,2616.88,211.0,35.3,0.54,16.21,164.65,177.03,6.78
15274,2022-10-04 09:00:00,5,2296.45,182.39,33.24,2.01,14.19,140.15,154.75,5.38
15275,2022-10-04 10:00:00,5,1134.87,71.53,36.33,9.66,10.01,63.42,74.36,3.36
15276,2022-10-04 11:00:00,4,807.76,43.36,30.5,15.2,8.82,42.64,53.99,3.23
15277,2022-10-04 12:00:00,4,614.17,27.94,25.7,21.28,7.99,29.13,39.5,3.61
15278,2022-10-04 13:00:00,2,307.08,5.09,15.42,69.38,4.71,10.61,14.59,2.31
15279,2022-10-04 14:00:00,2,273.7,3.1,13.02,81.54,4.17,8.96,11.67,2.09
15280,2022-10-04 15:00:00,2,277.04,2.71,15.08,81.54,4.29,9.44,11.97,2.28
15281,2022-10-04 16:00:00,3,567.44,10.62,45.24,40.05,7.63,22.82,27.56,4.62
15282,2022-10-04 17:00:00,4,1054.76,38.89,64.43,3.93,11.56,48.67,58.36,7.41
15283,2022-10-04 18:00:00,5,1361.85,67.06,57.58,0.01,12.99,67.22,82.02,7.22
15284,2022-10-04 19:00:00,5,1415.25,73.31,51.41,0.0,12.04,72.04,88.93,5.64
15285,2022-10-04 20:00:00,5,1281.74,63.48,47.98,0.0,10.25,65.16,80.65,4.18
15286,2022-10-04 21:00:00,4,934.6,33.97,46.61,0.02,6.97,45.01,56.42,2.56
15287,2022-10-04 22:00:00,3,507.35,4.02,38.73,5.01,3.49,21.74,28.67,1.3
15288,2022-10-04 23:00:00,2,367.16,0.36,26.05,17.34,2.53,14.74,19.34,0.92
15289,2022-10-05 00:00:00,2,333.79,0.15,21.25,22.71,2.32,13.0,16.44,0.84
15290,2022-10-05 01:00:00,2,327.11,0.14,19.71,23.25,2.29,12.62,15.67,0.83
15291,2022-10-05 02:00:00,2,327.11,0.14,19.02,23.6,2.29,12.63,15.55,0.84
15292,2022-10-05 03:00:00,2,323.77,0.12,18.68,25.03,2.32,12.61,15.43,0.87
15293,2022-10-05 04:00:00,2,330.45,0.18,20.56,23.6,2.62,13.14,15.97,1.04
15294,2022-10-05 05:00:00,2,417.23,1.59,31.53,11.35,3.93,17.2,20.92,1.65
15295,2022-10-05 06:00:00,2,453.95,4.08,35.99,5.01,4.53,18.55,23.1,1.96
15296,2022-10-05 07:00:00,2,420.57,3.8,32.9,8.85,4.35,15.77,20.29,1.9
15297,2022-10-05 08:00:00,2,393.87,6.59,24.33,22.53,4.35,13.88,18.22,1.92
15298,2022-10-05 09:00:00,2,337.12,6.43,17.14,36.84,3.93,11.02,14.86,1.92
15299,2022-10-05 10:00:00,1,253.68,3.3,10.2,57.94,2.74,7.45,9.9,1.68
15300,2022-10-05 11:00:00,1,230.31,2.6,8.31,66.52,2.41,6.78,8.79,1.71
15301,2022-10-05 12:00:00,1,220.3,2.26,7.63,70.81,2.38,7.0,8.93,1.8
15302,2022-10-05 13:00:00,1,216.96,1.84,7.11,75.82,2.21,7.74,9.63,1.76
15303,2022-10-05 14:00:00,1,220.3,1.7,7.45,77.96,2.12,8.4,10.61,1.8
15304,2022-10-05 15:00:00,1,220.3,1.52,8.48,76.53,2.09,7.35,13.08,1.88
15305,2022-10-05 16:00:00,2,236.99,1.17,11.48,76.53,2.41,6.99,24.31,1.99
15306,2022-10-05 17:00:00,2,263.69,0.41,15.77,73.67,3.01,7.96,24.09,2.22
15307,2022-10-05 18:00:00,2,287.06,0.0,17.82,72.96,3.37,8.67,23.5,2.37
15308,2022-10-05 19:00:00,2,297.07,0.0,18.68,70.81,3.76,8.31,22.35,2.47
15309,2022-10-05 20:00:00,1,317.1,0.0,21.25,65.8,4.53,8.59,19.07,2.66
15310,2022-10-05 21:00:00,1,307.08,0.0,20.22,62.23,4.41,8.02,13.51,2.56
15311,2022-10-05 22:00:00,1,257.02,0.0,14.22,61.51,3.61,5.19,7.09,1.85
15312,2022-10-05 23:00:00,1,247.0,0.0,13.54,55.79,3.7,4.67,6.15,1.61
15313,2022-10-06 00:00:00,1,250.34,0.0,14.05,50.78,3.93,5.08,7.5,1.65
15314,2022-10-06 01:00:00,1,267.03,0.01,16.11,43.63,4.23,6.18,10.23,1.69
15315,2022-10-06 02:00:00,1,297.07,0.03,19.19,35.41,4.35,7.78,13.52,1.58
15316,2022-10-06 03:00:00,1,320.43,0.08,21.93,29.33,4.47,9.27,16.89,1.41
15317,2022-10-06 04:00:00,2,377.18,0.35,28.79,20.38,4.89,12.53,21.98,1.49
15318,2022-10-06 05:00:00,4,627.52,10.39,44.55,2.62,7.45,25.82,37.72,2.56
15319,2022-10-06 06:00:00,4,934.6,37.55,49.35,0.01,10.01,42.91,57.43,3.58
15320,2022-10-06 07:00:00,5,1108.17,54.54,53.47,0.5,11.44,51.98,68.35,4.02
15321,2022-10-06 08:00:00,5,1134.87,59.01,47.98,4.6,12.76,51.94,69.26,4.81
15322,2022-10-06 09:00:00,4,961.3,48.73,40.44,11.18,12.99,41.19,58.38,5.38
15323,2022-10-06 10:00:00,2,390.53,9.72,21.93,42.2,7.99,12.06,23.43,2.6
15324,2022-10-06 11:00:00,1,317.1,6.15,16.28,52.21,6.97,8.54,17.72,2.22
15325,2022-10-06 12:00:00,1,310.42,5.76,16.28,56.51,7.21,8.58,17.35,2.31
15326,2022-10-06 13:00:00,1,313.76,5.42,17.14,59.37,7.45,8.93,17.63,2.44
15327,2022-10-06 14:00:00,1,323.77,5.36,19.71,60.8,7.87,9.63,18.12,2.63
15328,2022-10-06 15:00:00,2,347.14,5.25,24.33,57.94,8.46,10.59,19.09,2.94
15329,2022-10-06 16:00:00,5,1308.44,72.42,65.8,11.0,19.07,61.94,76.03,10.13
15330,2022-10-06 17:00:00,5,2990.72,218.15,79.51,0.7,32.9,170.24,194.58,19.76
15331,2022-10-06 18:00:00,5,4219.06,321.87,91.85,0.0,41.48,260.39,296.03,26.35
15332,2022-10-06 19:00:00,5,4753.11,357.63,102.82,0.0,45.78,306.48,351.0,30.4
15333,2022-10-06 20:00:00,5,5180.36,389.81,112.41,0.0,51.98,350.35,402.31,35.46
15334,2022-10-06 21:00:00,5,5447.39,411.27,120.64,0.0,60.08,381.48,441.32,40.02
15335,2022-10-06 22:00:00,5,4859.92,361.2,123.38,0.0,57.7,340.31,402.84,38.5
15336,2022-10-06 23:00:00,5,3845.21,286.1,115.16,0.0,48.64,271.4,330.59,33.44
15337,2022-10-07 00:00:00,5,3177.64,228.88,105.56,0.0,41.01,223.21,276.23,28.37
15338,2022-10-07 01:00:00,5,2696.99,191.33,93.22,0.0,35.29,190.14,237.48,24.07
15339,2022-10-07 02:00:00,5,2243.04,155.57,76.77,0.0,27.66,158.5,199.7,17.99
15340,2022-10-07 03:00:00,5,1842.5,126.96,58.26,0.0,19.07,131.05,166.05,11.65
15341,2022-10-07 04:00:00,5,1695.63,114.44,44.55,0.0,13.71,118.3,148.21,7.79
15342,2022-10-07 05:00:00,5,2243.04,160.93,42.5,0.0,18.84,157.15,186.41,10.77
15343,2022-10-07 06:00:00,5,3204.35,250.34,48.67,0.0,25.51,230.06,262.69,14.44
15344,2022-10-07 07:00:00,5,3791.81,318.29,54.15,0.06,25.27,272.43,306.09,13.3
15345,2022-10-07 08:00:00,5,4165.65,357.63,55.52,0.53,23.84,296.08,330.28,10.89
